METRO;CAPITAL;IPS;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;DEMA;DESMAR;MORTR;MORTI;MORT;MORTINF;HOSP;SUBN;AGUA;ESG;IAGUA;PAGUA;COLETA;LUZ;PAREDE;PISO;ASSJ;ASSM;MORTAT;HOMI;ABNEF;ABNEM;EVSEM;DSTIEM;IDEBF;REPM;INTER;BANDA;TELM;QINTM;EXPVIDA;MRT1550;MRTCRN;OBS;SUI;VERDE;CO2;CALOR;VUNEC;VEG;DIRH;JUS;CULT;GRAV19;PARQUE;TRABI;VMULHER;ESUP;ENEM;FBE14;AG;PEC
0;0;56,43;115573,95;123844,55;23513,3;AGR;5267;6527839,56;81,66;0,14;95,4;19,08;165,9;35,09;436,68;4,73;35,39;4,53;59,46;16,67;59,9;96,66;82,81;99,49;19,96;81,37;20,4;40,79;0,6;6,5;8,4;12;5,15;33,2;73,65;2,06;71,9;96,27;73,63;3,76;323,67;19,19;20,4;0,75;36,37;2,04;55,57;41,05;9;1,09;2;15,79;0,41;8,12;0;34,69;523,83;5,15;1;0
0;0;61,71;515077,2;529607,96;55018,49;AGR;9626;12578585,16;86,55;0,06;41,91;2,21;110,9;23,81;509,04;4,14;90,95;94,12;96,4175;16,66666667;91,19;99,4;90,29;99,34;25,14;0;114,06;14,26;0,4;4,48;11,3;13,9;4,75;19,6;90,3;11,44;78,43;96,43;73,09;1,62;555,38;29,18;14,26;1,3;79,43;35,64;55,14;21,66;2;0,96;1;10,71;2,34;0;28,94;26,32;497,31;4,75;1;0
0;0;55,08;5459876,14;5746922,09;257582,45;AGR;22311;125314650,2;7,88;2;36,07;13,61;139,78;13,62;694,72;3,64;84,47;91,71;78,14;30,12;85,8;98,83;92,08;98,21;112,89;5,6;86,6;59,25;0,2;1,6;10,5;11,6;5,2;9,7;79,89;20,31;91,4;94,37;74,87;2,93;428,63;29,74;6,38;3,03;70,41;24,16;63,69;23,12;4;1,3;5;11,72;1,02;0,54;452,61;46,23;525,6;5,2;1;0
0;0;61,5;646653,43;673328,89;83260,65;AGR;8087;18105503,52;36,55;0,03;147,08;12,26;161,89;13,42;3623,1;4,27;92,69;98,64;97,77;57,024;89,16;98,69;91,17;97,66;62,07;5,13;12,7;25,41;0,2;0,4;5,8;10,6;5,35;7,5;80,53;14,29;79,92;95,64;73,33;2,52;487,9;29,89;7,62;3,54;47,88;20,33;50,41;18,23;2;0,77;5;19,18;17,49;0;51,68;42,8;502,76;5,35;1;0
0;0;52,21;989307,65;1044898,32;70377,74;AGR;14847;35295512,46;22,82;5,83;13,77;0;73,72;5,26;262,68;3,53;78,85;26,02;74,09;40;80,15;80,8;76,79;89,47;26,03;8,44;28,51;19,01;1;23,1;15,5;23,4;4,9;15,1;61,4;21,18;71,62;95,05;74,13;1,61;472,38;28,3;7,6;2,23;228,74;600,7;57,78;20,64;5;1,15;2;21,58;1,39;3,47;118,34;50,51;486,96;5,4;1;0
0;0;59,62;78500,04;83625,99;24516,56;PEC;3411;8584573,5;80,89;0,17;28,97;0;75,12;6,45;322,49;5,76;70,15;11,09;99,12333333;0,443333333;70,45;97,76;95,07;99,1;0;0;31,38;6,28;0,3;5,1;6,7;7,7;5,3;1;66,9;4,63;9,4;83,15;72,16;1,31;546,99;11,23;6,28;0,08;118,67;0;62,37;37,43;2;1,24;2;27,27;0;0;50,79;42,34;544,34;5,8;0;1
0;0;43,53;1231553,59;1290912,02;163138,13;AGR;7913;35198582,63;22,54;2,43;12,85;0;191,44;10,99;1807,15;2,74;50,53;4,47;34,89;20,85;50,6;60,76;61,29;63,48;96,67;23,82;23,14;23,14;0,6;7;16,7;24,3;5,55;17,2;34,02;9,67;20,3;0;75,79;2,38;326,84;24,87;0;1,13;249,42;438,35;57,41;26,41;3;1,11;2;21,98;2,41;0;261,97;56,28;532,53;5,3;1;0
0;0;49,19;463413,82;481736,64;84131,44;AGR;5726;7634678,48;0;0;53,65;17,88;139,18;57,69;1536,85;3,56;66,18;18,38;100;33,28;64,47;91,66;75,69;83,03;0;0;49,69;6,63;0,2;1,8;9,7;27,9;4,69;11,9;36,59;5,08;38,71;93,29;74,17;4,82;248,72;29,46;9,94;2,56;61,91;192,15;62,42;24,36;2;1,21;2;33,97;0;1,61;451,7;33,82;485,14;5,3;1;0
0;0;56,19;84274,02;89233,71;29844,05;AGR;2990;3457864,13;34,47;0,04;199,47;6,7;229,86;7,41;468,23;5,88;75,97;11,31;68,48;3,13;79,6;98,59;94,26;95,55;38,46;138,7;68,85;103,27;0,04;4,42;12,5;12,1;5,25;26,3;78,05;18,07;78,91;86,98;74,4;5,89;323,2;18,5;68,85;0,13;133,78;0;54,96;34,65;2;1,24;2;4,35;14,2;2,26;0;32,64;576,08;5,25;1;0
0;0;55,96;968367,17;1099235,22;30166,45;SERV;36439;89092181,16;53,29;1,2;19,37;2,77;102,35;17,86;450,07;4,27;79,94;21,06;74,31;36,45;86,58;96,07;87,14;99,01;24,06;8,92;32,23;22,56;0,3;16;13,1;22,4;5,55;6,9;76,41;30,16;91,02;83,98;74,58;3,1;423,17;24,84;3,22;4,54;49,33;77,36;61,8;43,48;5;1,26;5;14,46;3,02;4,54;195,02;34,06;554,81;5,55;0;0
0;0;61,06;699695,21;727167,07;46198,67;AGR;15740;28146128,07;3,29;0;59,04;39,36;145,84;12,78;1664,55;4,57;89,41;70,39;88,95;6,25;90,4;99,41;83,52;98,64;33,31;2,76;45,6;18,24;0,2;0,6;6,1;32,9;4,9;39,4;80,88;15,48;70,01;95,69;73,8;3,63;501,79;31,11;10,94;1,52;44,26;19,16;46,35;16,13;7;1,47;2;14,77;0;0;0;26,45;525,87;4,9;1;0
0;0;61,61;100542,93;103601,03;36921,25;ELET;2806;10689385,68;93,83;0;71,97;0;65,9;10;320,74;2,47;75,87;22,09;88,16;19,03;77,26;98,84;93,04;99,54;0;0;9,04;18,08;0,48;9,6;5,4;17,9;4,15;3,68;76,99;6,17;48,5;97,97;75,46;3,21;407,94;31,72;0;0,87;57,61;4,52;52,73;27,68;2;1,46;1;19,44;0;2,78;0;52,31;512,18;4,15;0;0
0;0;59,45;1824911,66;1924886,73;235258,71;AGR;8182;54864095,25;54,71;0,61;37,88;0;41,4;7,63;256,66;2,4;90,88;3,71;65,8;50,7;60,68;85,19;89,08;99,34;40,08;0;38,39;38,39;0,2;6,8;6;16,8;5,55;11,9;70,11;14,77;83,53;76,4;73,39;1,54;314,12;25,78;12,8;1,79;83,79;55,02;57,16;63,25;4;1,06;2;6,87;4,33;2,54;107,99;66,45;524,14;5,55;1;0
0;0;56,12;685191,3;721461,81;102626,15;AGR;7030;19019658,83;59,04;2,95;43,57;14,84;68,89;24,39;384,07;3,49;70,48;0,32;92,46;31,696;72,66;88,23;84,84;96,61;11,34;0;26,53;13,26;1,2;16,1;12,1;24,7;5,75;16,8;61,51;6,7;10,04;71,19;76,37;1,22;380,22;26,92;13,26;1,8;89,42;72,95;51,15;57,88;3;0,86;3;20,33;0;0;56,64;31,35;508,95;6,3;1;0
0;0;55,9;397016,76;419029,83;116106,91;AGR;3609;25400910,59;41,27;1,89;80,99;4,98;105,95;12,35;387,92;5,51;90,52;1,52;100;54,32;86,89;93,27;95,57;97,87;17,47;0;19,92;19,92;0,8;6,2;14,2;20,2;5;11,5;85,6;31,24;91,21;81,3;73,53;1,51;682,92;29,43;19,92;0,41;286,85;221,12;51,06;38,22;2;2,31;2;23,46;7,66;3,73;410,51;56,04;511,92;5;1;0
0;0;57,27;2049540,34;2144803,21;156247,05;AGR;13727;40841473,13;1,83;0;29,52;7,38;128,7;13,51;1012,6;5,45;83,63;5,5;97,22;5,88;86,12;91,71;92,81;99,14;60,85;3,32;24,52;16,35;0,9;11,1;17,1;24,2;4,7;23,5;47,93;13,05;76,51;94,06;73,73;1,88;434,09;22,97;8,17;2,57;92,65;11,44;49,44;28,44;4;0,63;4;15,54;0,91;4,07;166,92;62,64;510,63;4,7;1;0
0;0;58,62;1091018,67;1197870,9;43250,68;AGR;27696;121218243,1;31,22;0;68,33;7,19;106,37;2,43;1213,17;4,34;95,47;22,86;100;54,51;95,49;91,13;90,21;85,88;48,05;13,89;35;24,5;0,2;7;8,8;11;5,25;23,4;92,3;27,93;89,92;95,9;74,96;2,5;405,12;26,17;7;0,76;16,65;5,95;49,65;14,81;2;1,1;6;11,44;0,55;0,39;326,37;50,39;525,31;5,25;1;0
1;0;58,34;172344,64;188785,13;22421,04;ADM;8420;7462068,01;0;0;59,17;11,89;177,71;11,03;237,53;3,25;66,67;8,63;38,28;51,67;59,62;97,65;79,83;98,04;12,84;0;26,93;8,08;0,44;10;6,7;18,3;4,35;13,2;47,21;4,79;78,98;94,03;73,28;1,37;290,07;30,11;0;2,14;30,97;17,51;53,53;21,18;4;1,54;2;15,63;0,93;2,16;0;24,3;452,97;4,5;0;0
0;0;60,05;332858,59;348817,38;41639,89;ELET;8377;16996279,78;85,43;0,29;128,18;11,65;156,15;20,77;1325,06;4,85;71,64;9,7;59,02;28,57;80,33;96,58;89,41;99,44;0;0;35,86;2,39;0,4;5,9;10,3;7,5;5,4;3,5;60,03;5,13;67,84;95,2;73,7;3,21;352,61;24,43;11,95;5,1;48,87;17,93;56,57;30,11;1;1,24;3;13,76;0;12,26;0;38,21;501,52;5,4;0;0
0;0;54,04;1235992,17;1365627,89;38713,76;AGR;35275;106459000,2;36,98;2,64;51,25;8,54;120,2;12,54;589,65;4,76;76,68;28,12;99,22;27,94;80,17;90,63;86,98;95,28;60,53;5,86;25,78;45,84;0,1;8,1;16,1;24,2;5,35;24,3;77,8;12,45;81,53;64,04;75,18;2,38;429,9;23,74;17,19;3,89;207,1;234,06;50,47;28,77;2;0,73;5;12,85;6,74;16,89;140,71;36,63;534,42;5,35;1;0
0;0;53,73;1164668,96;1332957,52;32361,19;SERV;41190;208256920,4;17,72;2,09;75,42;2,52;140,93;22,38;789,03;4,65;60,29;1,57;85,26;12,554;83,26;84,2;86,29;95,59;73,75;3,9;28,34;41,42;0,7;2,2;16,3;23,4;5,05;28,5;83,77;11,23;83,82;78,93;75,72;2,66;355,28;27,31;17,44;3,46;131,83;71,73;66,36;12,85;8;1,06;3;14,55;54,52;3,55;455,13;37,89;547,69;5,05;0;0
0;0;48,85;271163,39;297908,8;17721,06;ADM;16811;19094171,74;39,57;1,03;24,49;0;102,9;17,32;618,64;4,91;50,31;26,02;54,47;55,29;55,49;96,14;52,68;93,15;44,98;4,95;39,17;19,58;0,44;19;17,8;27,1;5,26;31,7;61,96;6,52;16,14;82,55;72,79;2,9;285,12;24,19;9,79;3,69;54,73;58,75;58;35,06;2;0,7;2;13,98;1,07;5,12;101,32;25,85;488,51;5,9;0;0
0;0;59,15;499461,36;528663,8;47524,61;AGR;11124;34402528,27;35,01;0,02;98,43;5,45;207,28;26,32;2076,59;3,45;85,47;50,37;82,52;28,7501601;83,6;97;93,97;94,66;61,73;3,67;17,42;8,71;0,1;10,8;11;17,2;5,4;13,1;77,83;17,17;71,03;94,92;75,54;1,72;276,68;37,2;8,71;0,83;46,97;26,13;56,44;18,92;6;1,2;2;13,16;1,41;3,23;0;41,44;484,74;5,4;1;0
0;0;60,38;234345,4;244979,56;39221,83;AGR;6246;15006372,63;64,96;0,1;96,99;0;119,02;63,49;368,24;4,21;76,11;2,38;99,04;65,61;80,35;95,21;82,99;97,57;0;0;83,51;4,18;0,3;2,9;5,9;21;4,9;29;56,55;7,93;65,84;96,89;72,2;1,23;389,87;25,7;16,7;0,53;101,61;22,96;51,93;44,43;5;0,98;3;20,63;1,92;7,43;0;53,74;470,9;4,9;1;0
0;0;58,37;6211571,84;6891564,31;98915,82;AGR;69671;1141947346;15,12;1,23;23,66;0,34;157,11;18,08;655,94;3,92;97,4;54,38;93,95;31,45;1,85;83,41;95,6;99,77;96,53;4,8;44,15;36,99;0,1;12,9;12,8;15;5,65;10,3;93,47;35,86;91;94,79;74,96;2,1;524,75;27,91;10,74;4,69;15,91;1,67;50,58;31,09;6;0,79;5;12,46;6,88;0,98;448,9;75,41;553,6;5,65;1;0
0;0;51,73;38908,26;41176,79;20224,35;ADM;2036;3907871,82;0,83;1,91;48,59;0;56,15;27,78;884,09;4,12;84,76;17,39;98,23;20;82,16;88,57;68,9;79,12;229,89;0;0;39,86;0,5;6,34;6,3;17,5;4;31,7;90,68;2,49;13,7;59,33;72,29;4,71;156,37;25,58;0;3,98;73,24;1211,64;58,66;2,97;2;1,6;3;25;0;0;241,94;57,54;472,4;4,9;0;0
0;0;45,54;603460,41;639123,52;38942,45;PEC;16412;27737885,63;34,72;0,35;12,29;0;93,1;6,47;1754,81;3,93;44,28;2,92;39,54;57,03;38,38;89,25;73,34;88,75;123,89;2,51;23,85;95,39;2,2;25,8;15,2;41,8;4,25;11;35,36;5,74;35,04;94,91;75,57;3,18;261,29;29,38;3,58;2,81;670,66;127,58;65,06;41,75;2;1,08;5;21,04;0,78;0;111,8;39,34;487,97;4,25;0;1
0;0;52,54;631540,39;674578,82;66743,72;AGR;10107;44307020,91;33,39;7,69;77,66;0;153,66;4,1;1523,7;4,04;75,55;4,29;100;18,88;68,61;87,81;41,03;91,34;88,69;0;26,33;26,33;1,8;19,5;16,8;26,8;5,05;13,3;64,76;1,35;78,94;97,29;73,79;2,04;386,89;26,49;3,51;2,5;615,97;952;48,77;24,92;2;0,92;3;21,31;24,56;75,9;72,54;39,21;508,3;5,05;1;0
0;0;52,7;1116502,11;1282894,46;75388,99;COM;17017;109784973,9;40,54;1,79;59,55;18,11;115,63;30,39;311,45;3,93;71,07;9,7;77,09;28,76;75,14;90,85;57,51;97,64;187,93;2,46;79,64;54,75;0,2;9,9;17,5;18,6;5,3;21,2;76,75;16,94;84,73;95,01;74,46;2,56;413,23;25,61;4,98;1,75;120,05;88,1;55,57;33,23;4;1,09;2;12,43;11,39;4,3;142,06;44,2;531,45;5,3;0;0
0;0;56,57;726788,5;835682,98;29702,61;SERV;28135;159111290,5;87,77;0,3;64,42;3,61;145,53;11,74;671,76;4,56;61,16;25,24;99,99;51,05;87,2;91,14;89,62;97,83;79,38;7,46;29,87;41,07;0,3;8,2;20,1;18,2;5,15;14,1;85,86;8,95;86,25;96,11;73,95;2,97;402,22;25,63;18,67;2,3;23,85;4,11;52,78;37,42;7;1,19;3;15,26;1,22;36,79;111,86;44,56;512,15;5,15;0;0
1;0;54,77;1025736,04;1114913,71;72718,09;IND;15332;91483967,41;8,97;1,03;71,74;19,56;144,34;18,8;2439,34;4,72;82,69;27,66;76,55743363;28,7501601;85,86;98,32;91,82;96,19;187,91;13,18;25,82;58,09;0,3;14,2;8,8;16,4;4,7;17,3;84,72;26,81;84,4;95,18;74,64;3,6;499,68;27,32;6,45;2,8;28,68;32,92;53,32;20,24;3;1,08;3;16,92;2,07;0,58;5,27;41,48;511,2;4,7;0;0
0;0;54,69;311616,2;325662,8;55592,83;AGR;5858;13293422,69;69,1;0,42;16,88;10;73,69;10,99;324,34;5,78;85,16;11,9;81,87;40,73;61,95;99,23;81,39;99,72;173,76;34,08;16,79;50,37;1,9;28,9;7,4;31,7;5;14,5;84,95;16,54;91,73;92,47;72,56;3,46;335,99;30,21;10,07;2,77;46,7;11,75;50,05;19,01;6;0,99;3;20,88;1,49;6,59;34,08;38,6;494,21;5;1;0
1;0;55,2;350838,54;387844,95;29622,31;EXT;13093;51600540,88;2,05;0,34;83,94;7,63;99,11;26,32;534,64;5,29;39,16;39,5;49,6;2,8;38,14;95,66;64,86;95,36;40,27;6,54;46,37;15,46;0,2;1,8;6,9;19,1;4,35;7,5;32,51;11,59;44,28;95,4;74,2;2,29;280,11;29,56;7,73;2,6;51,59;44,05;60,01;21,64;2;0,9;4;16,67;2,77;0;32,55;34,06;455,72;4,35;0;0
0;0;49,25;317031,26;343374,26;21391,37;ADM;16052;32305059,19;41,51;8,91;44,63;6,54;119,96;13,57;311,49;3,95;45,09;4,87;57,94;17,51;52,76;88,13;85,64;96,97;25,21;48,12;22;66,01;0,2;19,1;15;17,4;5,15;2,5;43,56;17,76;26,12;96,92;75,51;3,65;334,54;21,44;14,67;1,21;476,63;616,8;54,58;35,52;2;1,26;1;13,57;7,53;10,21;16,04;22,39;493,9;5,6;0;0
0;0;42,78;133680,67;140597,29;35035,46;AGR;4013;6140602,86;6,62;0,15;77,94;17,19;96,28;90,09;2666,33;3,15;61,09;41,51;38,1;10,11;62,76;91,32;66,84;81,17;104,06;0;47,62;119,05;3,06;11,4;11,1;30,9;4,61;10,5;37,86;10,42;43,3;50;72,6;4,86;328,41;27,14;23,81;2,93;159,23;1219,05;55,5;11,94;2;2,17;3;36,94;0;7,26;48,4;6,69;489,63;5,4;1;0
0;0;53,76;421642,83;445609,61;64948,2;AGR;6861;13739640,08;40,46;0,23;44,44;0;52,62;28,04;539,28;3,68;60,46;29,98;56,11;77,3;60,52;93,63;85,32;95,94;0;6,09;14,99;14,99;0,9;14,8;11,4;17,8;4,9;1,7;54,89;1,82;46,76;66,23;74,52;1,44;405,9;28,93;14,99;1,44;212,45;181,41;60,62;32,89;2;1,23;2;25,23;0;3,79;63,41;38,43;487,7;4,9;1;0
0;0;52,61;306234,87;333258,05;88750,48;AGR;3755;11851679,57;59,1;2,16;80,28;0;162,11;19,78;639,15;4,62;85,56;7,61;63,87;35,232;86,33;97,24;73,21;99,34;42,87;11,28;23,59;23,59;0,2;13,3;17,4;18,6;4,84;6,6;61,21;26,13;67,69;97,37;73,53;2,82;471,01;25,13;0;0,88;310,58;728,95;53,55;34,4;2;1,12;2;16,9;4,6;0;97,56;37,95;555,75;5,3;1;0
1;0;54,89;101996,39;109136,21;29851,26;ADM;3656;10003843,79;30,66;0,01;26,28;26,12;222,86;25;218,82;4,5;76,79;11,42;100;9,22;76,1;97,26;75,36;98,13;143,47;11,17;25,43;25,43;0,2;12,3;24,2;28,9;4,55;19;66,18;11,16;13,34;83,06;75,68;2,11;543,11;30,83;0;1,96;102,73;119,53;51,97;20,96;2;1,25;3;10;3,03;2,42;0;32,36;497,82;4,55;0;0
0;0;57,02;868720,55;909160,34;70608,91;ELET;12876;23284010,94;51,78;0,9;77,94;3,14;148,76;18,18;434,92;3,75;68,95;1,01;100;25,668;64,77;94,46;94,51;99,27;40,31;13,17;17,08;25,63;0,3;10,8;8,5;18,8;5,1;10,1;47,81;31,62;71,11;96,54;73,9;1,35;313,41;26,74;8,54;1,71;207,99;105,07;48,77;42,63;2;0,63;1;10,91;3,95;16,18;10,66;34,01;509,13;5,1;0;0
0;0;60,18;5510206,99;6036784,42;125187,35;AGR;48222;494055347,1;30,86;0,36;21,36;0,49;129,87;14,3;429,26;2,74;92,95;1,4;100;18,02;93,81;87,75;96,64;99,82;68,22;7,29;84,17;30,44;0,5;15,4;12,4;11,4;5,45;10,2;83,66;21,47;90,95;93,87;75,2;2,32;473;28,12;8,95;2,19;40,76;17,07;49,66;32,57;5;0,9;3;10,39;9,95;1,29;411,66;74,34;539,48;5,45;1;0
0;0;58,35;674026,03;732123,36;35164,43;IND;20820;176991829,1;63,66;0,43;48,63;1;184,97;13,57;1479,35;4,24;87,42;18,42;100;5,41;86,45;93,21;80,48;96,46;18,42;12,6;42,81;12,23;0,1;9,1;13;19,4;5,2;32,3;92,67;25,11;87,93;91,73;73,23;2,18;513,82;29,57;18,35;3,03;37,63;9,17;58,02;30,25;3;0,89;2;15,84;1,31;0,5;12,6;55,54;493,33;5,2;0;0
0;0;53,52;3115585,74;3270200,82;261783,61;AGR;12492;72267994,49;35,61;3,22;32,53;1,85;90,11;17,24;376,24;3,27;59,56;0,32;82,42;28,7501601;57,6;95,51;85,59;97,99;31,23;7,38;34,69;17,35;0,6;21,2;18,3;34,5;5,05;16,3;41,01;21,22;59,18;82,13;73,95;2,02;398,53;31,97;6,94;1,97;243,26;785,35;56,45;40,61;2;1,44;3;15,09;2,27;18,06;292,24;69,52;529,99;5,05;1;0
0;0;56,74;951771,83;1033277,74;47627,46;AGR;21695;53923046,82;14,01;0,08;42,97;4,68;111,25;12,2;1327,49;4,03;84,37;40,66;77,9;21,54;87,54;97,35;69,55;98,71;22,23;5,72;28,75;36,97;0,4;15;15;21,8;5,15;20,1;79,07;5,02;74,41;80,71;73;2,2;350,04;28,9;4,11;1,79;48,02;34,91;50,56;29,57;3;0,96;8;16,77;4,23;2,98;101,78;39,44;509,41;5,15;1;0
0;0;50,62;459550,58;486277,24;50945,76;AGR;9545;18005598,44;46,18;1,94;42,72;0;45,46;25,42;251,44;4,92;43,64;5,64;38,77;28,7501601;49,65;92,23;67,23;92,94;41,2;4,27;46,01;76,69;0,14;1,9;12,9;15,3;5,29;8,3;41,52;16,22;60,21;97,03;73,9;3,74;503,84;23,14;6,13;0,98;242,79;343,56;49,67;43,73;1;2,31;2;11,02;2,03;0;6,42;31,4;548,15;5,8;1;0
0;0;56,01;95967,6;101499,08;24944,48;ADM;4069;4418210,54;77,02;0,13;74,06;0;71,08;21,28;1007,62;4,06;67,95;88,74;59,35;9,78;68,35;99,47;82,18;98,94;0;0;89,58;5,97;0,5;11,3;9,3;18,7;5,75;15,3;59,41;6,98;8,48;62,93;74,17;0,67;464,65;31,5;29,86;0,26;88,24;50,76;54,08;48,19;3;0,9;3;19,15;0,64;7,65;186,57;37,99;504,85;5,75;0;0
0;0;55,33;827643,54;863038,19;178424,27;AGR;4837;22655205,36;0,03;0;20,25;20,25;214,98;17,86;3080,42;4,2;74,68;74,79;72,36;30,47;78,56;96,73;78,25;96,49;0;0;43,36;2,89;0,6;3,1;15,5;19,2;5,15;20,5;57;0,86;42,15;0;74,14;2,58;423,89;22,79;14,45;2,09;153,66;93,94;50,57;39;5;0,91;2;21,43;2,28;5,32;36,05;44,45;527,1;5,15;1;0
0;0;53,11;763952,43;796220,43;70518,15;ELET;11291;21646863,09;53,62;2,87;44,47;0;127,31;11,17;1195,64;4,69;59,96;0,71;57,84;11,53;67,46;95,41;92,87;98,36;39,87;3,84;25,7;17,14;0,1;9,2;6,5;16,3;5,1;4,4;55,07;24,3;76,33;96,2;73,54;2,39;333,91;27,64;17,14;4,34;317,74;377;50,71;39,56;2;1,07;3;15,08;5,93;3,21;142,78;36,52;479,43;5,1;0;0
0;0;53,14;2018411,34;2135913,82;91867,26;AGR;23250;76100950;12,1;6,39;43,74;4,43;110,82;35,55;1247,31;2,48;78,75;2,27;76,8;44,39;80,67;95,82;70,02;91,13;18,51;8,07;30,28;22,71;0,1;6,8;13,7;19,5;5,25;9,4;76,28;16,56;52,43;48,75;74,18;2,98;325,86;33,26;26,49;2,07;170,91;263,03;61,66;18,36;5;1,26;3;15,88;0,81;2,46;32,26;29,77;528,34;5,25;1;0
0;0;50,83;53974,61;56650,56;20458,85;ADM;2769;5848928,27;5,84;4,86;75,76;0;60,76;32,26;216,68;3,94;8,94;12,58;100;9,37;43,33;80,45;62,12;89,55;0;0;9,93;0;1;8,5;3,3;26,4;4,1;12,8;68,94;1,98;8,23;0;74,74;2,5;201,01;27,21;0;4,05;262,14;838,71;53,38;7,73;2;1,6;2;19,35;5,3;0;516,53;54,77;460,35;4,1;0;0
0;0;59,33;1494432,66;1575822,36;89805,8;AGR;17547;53213352,51;0,54;0;28,66;2,39;87,41;30,97;1111,3;5,34;86,41;10,39;72,25;46,36;87,24;97,66;82,13;97,91;26,59;7,22;27,68;16,61;0,1;2,2;21;22,6;5;30,6;78,93;8,38;82,58;94,4;73,73;1,81;378,18;28,79;5,54;1,9;57,19;14,39;48,59;9,18;2;1,09;3;18,58;1,62;0;11,29;61,68;497,34;5;1;0
0;0;49,53;835102,76;918582,42;25734,2;ADM;35695;61716299,78;27,47;5,25;39,62;2,86;171,14;31,3;661,16;4,38;74,95;13,62;64,27;33,38;81,71;95,05;73,49;95,28;56,48;6,27;39,74;45,85;0,4;17,7;11,7;25,4;4,85;16,2;64,1;19,1;74,9;72,06;70,65;3,15;536,49;24,39;18,34;0,93;112;252,19;57,07;21,71;11;1,11;3;19,09;0,23;2,72;407,32;34,64;509,99;4,85;0;0
1;0;52,35;224354,56;231895,38;87939,09;AGR;2637;6451215,69;22,46;0;37,75;0;178,44;23,92;379,22;4,23;84,73;47,49;67,93;28,7501601;47,43;98,73;76,37;98,57;30,49;15,11;31,59;12,63;0,78;8,6;23,4;17,5;4,95;29,8;76,8;7,87;19,46;0;73,8;1,91;506,49;31,52;6,32;3,7;111,78;69,49;56,7;18,71;3;1,11;3;17,39;4,98;3,6;260,93;43,23;524,64;5,4;1;0
1;0;55,88;639734,56;709535,69;21252,49;ADM;33386;67232505,83;0,47;0,22;78,04;18,01;168,27;16,53;1150,18;4,58;76,46;22,65;72,57;45,65;77,65;95,52;69,68;94,41;42,64;6,64;28,83;25,63;0,2;2,5;13,3;18,6;4,25;26,2;74,06;17,63;80,18;92,41;73,36;3,52;466,89;29,51;3,2;3,72;43,19;72,72;56,19;12,04;11;0,92;4;19,83;1,18;1,6;179,25;43,46;498,43;4,25;0;0
0;0;60,29;116844,91;123227,64;17674,65;ADM;6972;10345183,43;0;0;14,61;0;88,09;16,92;430,29;5,03;92,96;39,98;100;30,62;93,39;96,45;79,92;99,28;12,98;0;8,66;14,43;1,3;13,1;27,1;26,2;4,75;24,6;82,99;7,27;73,14;94,1;73,94;2,74;355,77;27,24;14,43;1,89;51,18;17,31;48,45;32,6;2;1,06;4;15,85;2,01;0;0;27,2;515,72;4,75;0;0
0;0;62,22;29278,07;31234,86;20481,87;ADM;1525;3222157,82;0;0;64,52;64,52;113;10,53;2098,36;4,08;96,18;2,18;99,67;11,67;92,54;98,47;87,19;97,32;57,47;0;0;49,8;0,8;12,9;10,4;16,9;5,51;7,1;88,08;8,98;80,56;90,11;73,37;1,13;220,62;32,45;0;0,01;42,43;34,86;54,39;21,42;4;1,26;3;12,5;5,17;0;0;38,16;505,34;5,4;0;0
0;0;58,47;2157400,26;2436222,48;52840,74;SERV;46105;170296114;45,17;0,34;45,88;2,19;136,7;16,41;1333,91;3,66;77,12;40,77;83,71;31,53;88,88;97,6;89,83;99,33;55,15;3,88;42,29;44,22;0,4;10;13,2;16,3;5,15;13;84,39;11,29;91,08;94,4;73,4;2,82;503,22;30,96;7,69;1,73;110,08;27,3;57,01;33,5;2;1,44;5;14,77;1,79;3,65;73,73;40,75;534,71;5,15;0;0
0;0;48,71;535621,97;568701,1;44260,34;AGR;12849;25506484,56;23;3,33;31,53;5,05;46,1;30,61;225,7;4,18;56,26;12,46;54,48;45,74;73,83;96,66;69,32;93,7;134,36;3,41;8,25;57,72;0,1;16,3;22,4;35,8;4,3;32,1;64,98;15,58;14,01;63,1;73,15;3,34;236,95;20,91;13,19;1,11;161,79;188,24;63;31,94;8;1,21;2;18,37;3,97;64;273,5;32,27;475,07;4,3;1;0
0;0;52,87;1265758,18;1318804,34;246782,25;AGR;5344;47025818,77;46,82;3,09;18,65;18,48;88,36;17,52;2526,2;3,9;87,28;0,47;100;24,94;90,55;98,48;94,98;99,18;83,75;7,8;53,64;17,88;0,16;22,7;10,9;20;5,35;11,5;52,83;8,6;85,24;94,62;73,88;3,43;709,77;26,92;35,76;1,42;367,68;384,41;56,81;40,55;2;0,92;4;20,22;8,13;14,41;95,38;68,86;522,62;5,35;1;0
0;0;55,02;288711,42;308623,71;25346,89;PEC;12176;22442092,58;6,64;1,4;16,53;6,84;99,05;11,83;476,35;3,5;71,44;29,77;38,1;27,6;67,58;91,73;78,31;94,33;43,42;20,19;9,8;29,4;0,9;12,3;27,5;24,9;5;14,1;38,4;10,99;58,15;93,05;72,72;2,87;336,88;28,93;9,8;1,96;274,22;35,28;47,26;34,52;2;0,79;3;19,53;2,18;2,58;0;43,03;499,82;5;0;1
