IBGE;IPSAMZ14;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
5101001;57,00;75,32;58,31;37,37;84,95;28,66;93,03;94,66;72,32;27,68;71,30;61,95;9,21;72,58;54,46;13,23;0,00;27,78;0,00;0,00;6,19;86,89;3,21;92,02;88,62;96,25;98,27;89,05;0,00;1,00;0,00;1,00;32,06;2,50;10,40;36,90;4,35;1,70;13,88;21,36;114,76;10,18;42,19;64,12;160,31;42,25;32,06;0,16;12,48;0,08;263,24;23,62;55,56;0,97;2,00;5,00;3,00;11,11;0,00;44,44;0,00;1,00;253,97;45,91;3,00;18,98;12,55
5101209;61,14;76,14;57,98;49,31;68,81;47,95;93,06;94,75;73,97;19,27;51,02;87,65;12,94;46,13;100,00;38,18;125,00;0,00;0,00;92,85;2,86;97,09;15,21;90,20;94,17;100,00;95,47;84,47;0,00;1,00;0,00;1,00;31,51;1,50;16,30;34,10;3,75;3,00;11,32;17,34;70,83;4,62;92,85;209,21;209,21;93,68;0,00;64,39;0,00;0,00;84,02;6,84;66,67;2,00;2,00;4,00;2,00;37,50;809,54;50,00;0,00;1,00;0,00;0,00;1,00;50,00;39,00
5101258;67,71;73,37;61,07;68,68;93,45;42,05;88,04;69,95;84,34;27,84;77,44;54,66;70,30;63,03;90,10;51,30;10,75;0,00;6,46;12,22;4,94;84,51;13,14;96,62;84,08;98,22;95,21;76,23;7,66;3,00;8,27;3,00;24,81;0,30;3,40;32,80;4,95;0,20;17,81;28,58;80,59;11,35;17,97;83,88;101,86;53,92;12,74;0,00;75,23;0,12;29,19;0,06;54,55;2,13;2,00;0,00;1,00;17,92;85,02;47,31;0,00;1,00;12,37;8,44;2,00;91,55;38,05
5101308;59,43;65,51;58,68;54,09;92,66;43,74;87,57;38,05;85,51;29,83;67,23;52,16;41,82;63,81;100,00;10,72;5,88;0,00;10,29;10,29;7,00;80,86;46,74;94,52;91,69;98,64;98,15;67,07;25,73;5,00;43,78;6,00;16,88;0,10;2,50;25,10;5,10;1,00;18,67;25,86;94,21;16,06;72,06;133,83;185,30;41,18;0,00;0,00;88,28;0,12;14,45;0,70;66,67;7,43;3,00;0,00;2,00;22,35;188,25;29,41;0,00;1,00;0,00;0,00;1,00;15,17;10,28
5101407;55,90;59,42;61,90;46,38;92,15;28,80;78,37;38,33;71,79;20,84;84,11;70,86;38,30;66,73;69,03;11,48;13,62;2,72;5,22;4,55;7,81;56,43;8,41;76,87;60,18;88,12;83,78;77,59;59,54;6,00;39,14;5,00;25,09;1,60;12,00;46,60;4,80;2,90;12,93;20,81;59,17;11,32;18,19;18,19;81,87;63,67;8,23;26,35;16,18;2,55;148,99;12,70;81,82;2,66;15,00;12,00;4,00;23,98;23,13;41,69;2,51;2,00;52,37;50,79;3,00;15,97;11,19
5101605;58,22;64,65;55,62;54,40;92,87;34,36;75,88;55,47;74,39;8,82;74,85;64,40;42,61;69,67;100,00;5,33;15,63;0,00;11,68;12,43;2,11;55,66;41,25;50,97;48,06;94,14;82,19;73,32;37,08;5,00;15,57;4,00;0,00;1,40;4,20;37,70;4,05;0,93;3,49;6,12;36,39;6,99;70,07;105,10;81,75;35,03;0,00;6,72;3,29;1,32;116,11;67,55;88,89;1,19;5,00;9,00;1,00;13,79;135,30;13,79;0,00;1,00;0,00;0,00;1,00;9,01;4,24
5101704;58,32;66,59;59,61;48,76;92,74;49,57;86,61;37,43;74,90;27,38;76,06;60,10;28,20;65,37;90,10;11,37;22,03;3,60;2,89;5,78;3,72;78,48;27,96;81,77;83,02;97,16;94,59;73,64;42,85;6,00;21,50;5,00;30,49;0,50;7,40;40,70;4,40;3,10;18,26;25,11;78,83;14,53;26,00;80,88;161,76;57,77;2,89;5,33;54,35;0,24;42,03;2,57;61,54;5,13;6,00;7,00;2,00;25,59;15,75;13,73;0,00;1,00;12,32;10,93;2,00;16,84;10,46
5101803;66,92;73,07;72,40;55,29;88,61;69,22;87,07;47,37;78,42;61,93;75,13;74,12;29,40;74,76;79,65;37,33;31,22;1,07;4,95;28,02;4,08;91,34;77,43;100,00;90,32;95,29;94,14;72,33;19,67;4,00;25,74;5,00;38,74;0,90;11,90;28,70;4,85;2,40;32,04;52,38;237,84;25,10;31,32;92,32;146,72;46,16;8,24;23,98;14,62;0,00;22,95;3,17;53,33;3,86;4,00;11,00;7,00;21,75;87,41;34,34;0,31;2,00;33,60;7,54;2,00;62,36;30,21
5101852;52,55;46,89;58,75;52,02;68,01;5,81;58,96;54,77;72,20;18,56;89,67;54,59;33,15;66,43;100,00;8,49;63,06;14,08;31,00;59,25;4,32;55,76;42,24;51,05;38,73;62,37;76,30;55,70;0,00;1,00;40,34;6,00;52,34;0,20;17,60;51,50;3,90;2,60;7,45;13,43;83,60;8,80;15,50;18,00;31,00;15,50;18,39;2,35;63,81;0,17;101,35;24,32;66,67;2,89;2,00;7,00;3,00;26,13;0,00;19,82;0,00;1,00;0,00;0,00;1,00;11,72;8,32
5101902;52,50;57,56;60,91;39,02;91,01;31,96;78,67;28,59;71,58;17,33;88,40;66,35;15,61;57,84;72,10;10,52;20,41;4,08;5,77;5,20;6,55;62,61;3,29;65,36;64,62;89,66;87,84;71,18;50,47;6,00;44,83;6,00;39,73;1,60;12,50;47,30;4,25;3,80;9,90;16,59;48,99;13,01;10,39;36,37;93,52;10,39;10,39;23,34;27,06;0,88;201,97;25,39;55,56;4,20;2,00;8,00;2,00;26,53;153,57;56,73;0,63;2,00;24,98;41,39;3,00;14,92;10,08
5102504;59,31;69,62;63,28;45,04;93,37;66,88;86,02;32,22;76,09;31,64;75,97;69,43;28,57;74,95;54,17;22,45;16,88;1,30;2,13;14,91;3,16;65,98;65,90;80,30;80,43;96,03;95,65;73,51;57,49;6,00;27,34;5,00;61,79;1,00;7,80;32,30;4,45;2,60;18,97;34,48;85,08;17,16;20,24;86,28;204,51;44,74;3,20;4,61;7,92;0,48;38,20;3,33;72,73;3,85;11,00;0,00;10,00;22,21;115,53;75,45;4,07;3,00;112,84;72,37;3,00;34,37;20,01
5102603;53,02;52,51;55,99;50,58;61,50;16,82;70,78;60,93;54,26;12,45;78,10;79,13;39,96;65,26;87,39;9,71;123,24;4,29;56,85;44,22;5,17;61,47;37,36;37,51;59,52;84,35;84,35;55,84;37,94;5,00;6,50;3,00;11,07;5,10;31,40;58,00;4,35;0,90;8,33;12,42;38,16;3,34;25,27;18,95;94,76;107,39;6,89;40,07;0,00;0,00;60,67;29,74;77,78;1,54;3,00;1,00;2,00;26,06;172,48;2,11;0,12;2,00;40,52;0,00;1,00;13,69;9,35
5102637;62,31;66,31;70,43;50,19;93,93;52,86;91,65;26,81;73,57;40,73;89,35;78,06;19,57;70,03;87,03;24,11;17,92;1,63;0,00;14,47;2,42;96,17;33,48;92,77;96,47;98,24;98,19;77,73;50,82;6,00;48,06;6,00;50,41;1,10;14,30;28,60;4,85;10,30;27,20;43,34;84,17;33,43;5,79;49,19;57,87;17,36;5,79;30,01;2,89;0,21;33,82;3,26;66,67;6,16;4,00;5,00;5,00;21,82;49,42;40,88;0,00;1,00;39,69;23,65;2,00;36,57;21,69
5102678;61,97;68,78;66,97;50,15;94,79;40,22;92,19;47,93;81,71;34,43;82,79;68,95;23,61;68,71;86,49;21,80;13,46;1,35;2,33;4,67;4,52;80,64;15,24;100,00;83,91;98,49;97,66;87,87;23,69;5,00;16,39;4,00;45,28;0,30;7,50;30,00;5,05;5,00;22,30;34,43;80,71;27,46;23,33;62,98;76,98;32,66;9,33;0,09;6,36;0,12;19,49;2,14;61,54;5,43;7,00;7,00;4,00;20,19;0,44;46,16;0,00;1,00;44,51;31,24;2,00;32,88;19,73
5102686;59,55;61,18;68,73;48,74;91,93;37,69;88,27;26,85;83,08;39,01;84,40;68,42;26,22;69,90;67,69;31,15;14,93;0,00;18,77;0,00;5,63;89,89;23,60;77,89;92,69;96,24;99,46;69,78;79,45;6,00;93,25;6,00;50,21;0,60;4,40;29,70;5,35;2,30;26,52;35,25;91,42;34,19;29,81;29,81;29,81;44,71;14,90;3,06;1,56;0,48;120,06;9,69;77,78;8,54;2,00;3,00;4,00;18,66;407,39;17,91;0,00;1,00;136,15;57,97;3,00;45,90;28,82
5102694;52,20;60,75;57,89;37,95;95,29;14,38;82,54;50,80;74,76;16,15;85,08;55,57;19,14;65,97;58,52;8,16;20,83;0,00;0,00;0,00;5,62;23,36;10,48;25,80;64,14;93,14;86,78;82,07;26,29;5,00;14,01;4,00;28,03;1,00;7,10;37,50;4,20;0,70;6,52;10,66;83,63;2,08;42,01;21,00;84,01;42,01;0,00;0,00;47,96;0,86;190,98;23,05;55,56;1,91;2,00;5,00;3,00;27,08;0,00;18,75;0,00;1,00;217,77;73,64;3,00;11,48;7,87
5102702;54,39;61,77;64,50;36,92;85,39;33,34;86,07;42,27;73,09;32,23;82,21;70,46;9,85;67,59;52,70;17,51;38,64;5,01;9,38;23,46;4,75;77,52;9,26;78,95;83,74;92,48;88,88;79,85;32,16;5,00;27,76;5,00;35,41;0,70;17,60;32,80;4,65;3,00;21,67;31,46;83,39;19,70;23,46;61,00;93,85;42,23;4,69;21,43;17,49;0,91;83,37;16,36;55,56;2,31;2,00;5,00;5,00;26,59;323,05;18,86;0,69;1,00;193,74;228,75;4,00;26,67;15,69
5102793;51,61;57,89;55,08;41,87;94,29;17,60;80,84;38,85;77,19;16,71;71,82;54,58;16,95;65,80;76,42;8,30;7,19;0,00;9,22;9,60;3,55;47,15;8,46;57,10;54,00;93,09;98,27;74,15;52,98;6,00;31,45;5,00;21,96;0,30;9,80;40,00;5,05;1,80;5,71;10,40;82,75;8,45;9,60;86,43;211,27;67,22;15,64;0,00;71,37;0,35;72,34;1,22;55,56;2,29;2,00;4,00;2,00;21,58;179,42;18,71;0,00;1,00;58,37;122,50;3,00;11,34;8,20
5102850;55,00;61,37;58,75;44,88;93,15;23,54;81,55;47,26;85,96;12,80;83,30;52,96;26,42;58,98;88,73;5,37;8,85;0,00;12,10;11,50;3,56;50,63;3,18;100,00;51,27;90,70;98,52;80,14;46,23;6,00;11,68;4,00;15,33;0,40;2,40;22,50;4,35;0,80;5,51;11,61;51,61;5,13;23,00;34,50;115,01;34,50;11,50;0,79;68,07;0,98;180,61;8,02;77,78;2,74;2,00;0,00;3,00;24,78;293,01;62,83;0,00;1,00;24,56;30,02;2,00;7,64;5,13
5103007;57,94;66,21;58,82;48,80;87,53;47,40;80,86;49,05;70,30;25,74;70,96;68,27;27,31;66,41;90,24;11,21;31,01;4,25;10,21;15,32;5,39;63,23;41,24;71,50;63,76;90,05;88,67;77,98;21,95;5,00;13,89;4,00;38,53;2,50;16,40;36,60;4,35;2,90;13,34;21,80;72,75;27,74;20,42;71,47;188,89;71,47;22,06;1,61;7,38;0,38;44,93;7,29;54,55;4,26;2,00;3,00;3,00;23,26;138,15;24,42;0,00;1,00;11,05;22,17;2,00;16,28;10,51
5103056;57,81;62,86;61,68;48,90;93,43;43,85;69,27;44,91;81,51;24,89;81,35;58,96;38,54;59,31;89,49;8,25;20,55;0,00;8,92;0,00;5,51;74,43;38,37;76,55;75,14;86,51;69,10;50,67;21,95;5,00;28,90;5,00;19,57;1,40;8,20;32,80;4,80;2,30;16,27;22,77;72,19;13,84;33,19;33,19;124,46;29,18;16,59;0,00;41,69;2,80;80,19;12,58;44,44;2,88;8,00;0,00;2,00;26,71;641,73;13,01;0,00;1,00;17,74;33,65;2,00;12,22;7,59
5103106;55,52;64,61;57,16;44,78;85,94;20,80;78,55;73,15;65,24;14,03;87,65;61,72;9,61;58,78;100,00;10,74;30,30;13,33;0,00;18,18;3,72;59,22;19,60;35,46;82,04;93,50;97,48;48,64;0,00;1,00;11,71;4,00;29,67;1,30;7,70;51,60;4,20;1,80;3,74;20,57;48,45;3,85;17,57;52,71;87,86;17,57;0,00;4,95;1,47;2,14;315,18;54,30;55,56;1,81;2,00;7,00;4,00;32,61;734,73;14,13;0,00;1,00;0,00;0,00;1,00;16,10;9,77
5103205;61,63;68,59;62,55;53,76;91,75;41,46;88,85;52,29;83,25;36,84;76,90;53,20;27,68;63,63;90,79;32,93;26,22;0,00;3,01;3,01;9,78;81,60;56,91;81,37;85,83;97,33;96,67;77,41;23,96;5,00;10,03;4,00;19,06;0,40;7,70;23,90;5,05;3,00;34,03;26,72;95,22;13,84;24,08;72,24;150,49;63,21;3,01;0,00;81,25;0,22;37,79;0,63;53,85;4,48;9,00;5,00;1,00;18,54;0,00;45,51;0,00;1,00;6,22;13,66;2,00;57,56;25,14
5103254;54,13;50,37;61,80;50,23;93,24;13,43;62,56;32,25;76,37;11,26;92,09;67,47;43,07;67,90;86,28;3,66;28,82;0,00;2,68;2,68;5,75;9,95;16,73;28,54;40,12;62,21;90,89;55,46;62,95;6,00;45,55;6,00;17,78;1,60;9,70;34,40;4,55;1,00;5,63;12,14;37,82;4,26;13,41;21,46;56,33;10,73;4,42;31,52;14,56;9,43;289,21;23,02;55,56;0,65;2,00;0,00;3,00;21,73;78,54;24,39;0,00;1,00;46,32;10,64;2,00;5,34;3,41
5103304;59,13;63,30;64,65;49,43;87,12;41,10;75,35;49,65;75,21;24,64;76,87;81,87;19,42;65,98;98,82;13,50;50,28;2,71;4,87;19,50;3,56;67,19;11,54;68,46;67,73;80,58;91,61;63,13;38,86;5,00;18,36;4,00;34,94;2,80;12,80;26,60;4,55;3,80;16,73;20,27;75,14;13,46;4,87;107,25;102,37;63,37;7,56;62,92;13,44;1,85;123,61;24,00;72,73;4,98;5,00;4,00;4,00;27,93;38,65;27,65;0,00;1,00;10,48;0,00;1,00;19,18;12,91
5103353;52,85;57,30;60,15;41,09;92,24;28,48;72,40;36,10;76,82;21,92;87,10;54,74;17,53;61,50;70,29;15,03;16,47;2,36;5,54;11,08;4,51;47,87;47,36;56,64;52,37;84,52;95,71;56,83;54,75;6,00;26,47;5,00;38,49;0,90;9,10;30,50;4,40;2,60;13,94;13,77;83,46;10,60;19,77;42,84;69,20;13,18;11,44;3,89;66,08;2,42;99,32;13,82;63,64;2,34;10,00;6,00;1,00;26,82;159,38;12,00;3,80;3,00;45,11;12,96;2,00;26,05;11,60
5103361;62,96;75,00;59,82;54,07;96,97;34,27;76,30;92,46;67,44;16,66;76,55;78,63;44,35;58,40;100,00;13,51;16,95;0,00;0,00;0,00;2,73;62,79;7,26;74,52;65,15;80,64;90,40;68,86;0,00;1,00;0,00;1,00;45,30;2,40;22,60;46,00;4,70;4,50;12,05;15,71;44,19;8,18;50,34;100,68;75,51;46,75;0,00;47,10;21,64;0,14;63,53;4,16;55,56;4,63;2,00;3,00;1,00;24,00;597,50;20,00;0,00;1,00;0,00;0,00;1,00;19,87;12,52
5103379;56,25;57,41;64,57;46,77;94,39;9,14;72,81;53,33;82,94;10,41;95,53;69,42;28,84;64,54;90,11;3,60;10,64;0,00;0,00;10,39;6,80;4,37;8,71;11,10;37,13;67,59;98,05;80,93;36,45;5,00;18,77;4,00;12,85;1,00;11,00;27,10;4,55;1,90;6,90;11,53;29,05;2,87;5,19;10,39;31,16;5,19;5,19;32,36;21,52;6,43;199,49;13,60;77,78;2,61;2,00;3,00;1,00;22,87;99,89;11,70;0,00;1,00;12,21;19,54;2,00;5,35;3,31
5103403;70,78;74,65;78,70;59,00;90,50;86,60;92,36;29,16;81,41;87,25;74,15;71,99;14,26;77,69;66,54;77,49;16,36;1,03;4,94;21,41;6,52;94,41;69,14;98,13;96,53;96,32;98,72;81,26;79,08;6,00;43,66;6,00;36,30;0,50;5,80;25,70;4,55;2,20;61,29;109,05;173,78;40,60;32,12;84,66;133,41;70,99;5,11;7,64;4,02;0,22;5,47;0,25;52,00;7,06;4,00;12,00;7,00;16,00;320,13;24,29;0,95;2,00;74,52;88,76;3,00;119,41;68,60
5103437;53,27;55,55;57,24;47,03;84,65;18,48;81,45;37,64;78,61;17,42;79,64;53,29;25,67;62,05;90,95;9,45;32,79;0,00;0,00;57,78;5,47;33,63;20,95;51,71;64,61;96,86;93,14;70,00;109,38;6,00;19,26;4,00;73,13;0,10;2,90;42,10;4,30;0,80;7,95;12,71;76,85;6,68;20,01;77,04;57,78;38,52;20,44;0,00;81,50;0,04;31,00;1,01;66,67;3,61;9,00;0,00;2,00;19,67;205,44;54,10;0,00;1,00;80,65;0,00;1,00;13,44;9,03
5103452;59,20;70,77;59,41;47,43;95,25;39,77;92,59;55,47;79,77;20,23;85,73;51,91;17,96;63,88;100,00;7,90;10,42;0,00;0,00;10,66;4,70;87,49;82,41;95,80;89,62;99,56;97,75;84,49;13,89;4,00;11,23;4,00;33,98;0,60;2,80;33,60;4,40;0,60;13,84;16,91;63,63;9,00;11,14;31,99;106,64;31,99;10,66;0,02;86,44;0,00;49,14;1,93;55,56;4,38;2,00;1,00;0,00;18,75;0,00;27,08;0,00;1,00;0,00;0,00;1,00;10,68;7,87
5103502;64,29;60,91;67,36;64,61;92,37;46,35;82,56;22,35;83,97;38,59;79,41;67,47;32,86;72,97;100,00;52,63;9,23;3,08;7,01;9,13;5,52;81,80;52,72;95,49;83,23;97,72;97,98;57,03;68,67;6,00;35,96;5,00;121,10;0,40;2,20;27,60;4,65;0,30;25,88;38,98;87,31;29,92;13,70;73,05;118,70;59,35;4,57;0,48;7,47;1,32;64,71;5,19;88,89;5,35;4,00;4,00;6,00;21,85;0,00;37,54;0,00;1,00;0,00;0,00;1,00;91,14;40,68
5103601;58,84;66,02;62,05;48,45;83,80;39,16;89,72;51,39;83,74;22,27;80,01;62,17;18,64;58,70;100,00;16,44;24,39;10,20;12,25;24,39;5,23;92,37;94,17;85,02;90,25;97,93;97,07;76,57;34,71;5,00;12,20;4,00;24,49;0,80;4,90;28,70;4,80;0,10;15,23;22,08;67,91;5,52;32,68;85,38;36,59;60,98;0,00;0,00;36,53;0,00;46,58;3,21;66,67;4,22;2,00;3,00;2,00;34,15;0,00;24,39;0,00;1,00;0,00;0,00;1,00;22,69;16,12
5103700;55,39;59,95;57,69;48,53;89,47;32,37;70,96;47,01;62,83;13,64;84,77;69,51;21,10;61,13;84,35;27,54;30,49;0,00;7,22;18,35;5,93;62,48;18,24;74,30;65,52;80,16;74,17;64,05;41,28;6,00;14,91;4,00;16,82;1,80;23,10;41,60;4,75;11,20;6,75;11,99;46,14;9,73;13,21;36,08;72,17;50,52;8,89;45,75;18,88;4,16;389,66;37,56;44,44;2,41;5,00;5,00;1,00;21,95;532,69;13,41;0,00;1,00;63,52;25,12;2,00;38,10;26,93
5103809;57,98;65,72;57,73;50,50;94,83;25,15;87,36;55,55;83,06;24,58;70,79;52,47;23,94;67,00;100,00;11,06;22,22;0,00;0,00;0,00;6,30;63,85;10,94;57,14;66,67;99,57;99,35;80,95;69,73;6,00;9,42;3,00;9,42;0,20;4,60;23,60;4,65;2,20;13,16;24,98;80,87;10,74;83,44;56,55;197,91;56,55;0,00;0,00;80,74;0,00;93,30;0,27;44,44;3,61;2,00;3,00;2,00;20,00;0,00;28,89;0,00;1,00;0,00;0,00;1,00;16,67;10,00
5103858;55,44;59,02;60,86;46,42;84,02;25,53;50,81;75,73;68,76;16,38;91,76;66,53;12,14;70,63;92,90;10,03;42,55;18,87;0,00;0,00;5,60;48,62;36,88;72,46;42,74;61,44;57,74;41,50;18,74;4,00;5,09;2,00;0,00;0,90;31,60;45,40;4,25;0,70;4,57;19,56;51,33;14,98;0,00;26,62;26,62;13,31;15,42;49,00;21,16;1,90;428,71;81,94;77,78;3,91;3,00;4,00;2,00;13,48;105,99;25,53;0,00;1,00;63,23;0,00;1,00;15,51;8,84
5103908;47,63;62,81;57,09;23,01;55,55;31,88;72,20;91,63;68,40;14,64;70,18;75,13;19,45;62,76;0,00;9,82;99,10;0,00;91,12;72,90;2,40;62,67;49,31;94,93;54,50;90,83;85,92;56,95;0,00;1,00;0,00;1,00;50,29;0,40;22,00;57,90;4,50;3,10;7,96;13,22;47,03;9,59;18,22;72,90;182,25;54,67;36,45;23,43;0,00;0,00;72,13;16,30;88,89;2,09;2,00;6,00;2,00;25,23;0,00;36,04;24,37;5,00;300,00;917,99;5,00;18,61;6,65
5103957;54,48;63,34;60,66;39,43;77,26;31,32;80,28;64,50;87,57;20,15;72,82;62,08;25,02;58,49;60,15;14,05;29,41;0,00;32,25;64,50;4,79;62,61;49,77;68,86;72,39;98,30;92,95;60,00;46,23;6,00;0,00;1,00;43,39;0,00;3,40;19,00;4,95;0,90;16,29;16,44;54,72;8,84;65,68;32,84;229,89;65,68;0,00;0,00;34,44;0,00;86,65;1,30;66,67;6,56;2,00;0,00;3,00;24,14;566,12;51,72;0,00;1,00;127,39;149,93;4,00;19,36;13,78
5104104;51,36;61,26;61,92;30,88;93,80;31,63;79,67;39,94;82,38;21,38;81,76;62,18;10,77;64,87;38,06;9,81;12,59;2,22;2,82;8,45;4,50;62,84;11,08;80,45;78,57;92,92;97,72;54,90;45,18;6,00;31,68;5,00;15,41;0,20;14,10;35,60;5,45;0,90;11,89;22,18;67,20;9,48;8,45;78,88;101,42;45,07;4,58;12,37;51,58;0,80;55,23;4,65;66,67;2,65;5,00;0,00;2,00;25,54;58,13;14,93;166,67;5,00;112,64;111,54;3,00;13,71;9,51
5104203;61,80;78,33;61,50;45,56;87,68;71,54;90,33;63,76;84,74;20,68;71,46;69,12;19,30;65,37;89,86;7,71;17,86;8,06;6,65;19,95;4,83;90,24;55,25;97,64;87,00;98,05;95,81;81,56;9,90;3,00;17,88;4,00;18,16;0,40;3,00;28,10;4,60;0,20;14,51;22,24;57,03;5,22;33,26;79,81;159,63;73,16;13,30;0,00;3,29;0,00;42,12;3,36;55,56;1,81;7,00;0,00;2,00;23,21;0,54;25,89;0,00;1,00;14,48;34,08;2,00;11,32;7,15
5104500;58,02;70,42;53,58;50,07;77,69;37,06;88,83;78,09;66,82;15,05;82,13;50,33;13,13;66,67;100,00;20,47;76,92;0,00;0,00;73,39;3,17;83,33;48,94;96,51;84,27;97,57;91,95;81,84;0,00;1,00;12,23;4,00;0,00;2,60;17,50;20,30;4,00;8,50;9,18;13,91;46,68;7,85;38,98;36,70;146,79;36,70;0,00;0,00;93,83;0,00;56,87;0,80;55,56;3,97;2,00;0,00;2,00;15,38;341,85;30,77;0,00;1,00;0,00;0,00;1,00;28,59;19,86
5104526;58,14;67,49;62,75;44,19;95,79;31,03;92,06;51,10;82,80;26,09;84,99;57,12;16,76;73,11;67,30;19,58;9,62;0,00;0,00;13,52;2,55;85,48;5,56;100,00;88,25;97,55;98,86;84,50;17,53;4,00;22,54;5,00;16,35;1,30;7,20;33,70;5,55;2,00;19,82;28,85;46,12;18,44;25,34;27,05;54,09;40,57;13,52;0,00;53,92;0,41;89,84;10,90;55,56;1,89;4,00;2,00;2,00;12,50;2,78;18,27;0,00;1,00;139,62;61,09;3,00;28,04;18,59
5104542;55,24;58,91;58,13;48,67;79,82;36,03;81,66;38,14;85,41;24,26;78,36;44,51;24,10;58,79;100,00;11,78;18,69;9,35;15,18;55,35;4,01;75,28;11,33;90,76;74,72;90,07;95,70;67,99;65,34;6,00;26,24;5,00;26,24;0,00;4,50;37,00;5,15;2,10;13,20;18,41;75,32;23,56;36,90;75,91;136,63;15,18;15,18;0,00;55,30;4,28;565,69;51,61;77,78;3,70;3,00;0,00;1,00;32,71;0,00;14,95;0,00;1,00;0,00;0,00;1,00;17,31;10,92
5104559;57,63;71,66;58,37;42,87;90,13;41,04;91,17;64,31;78,87;30,86;69,20;54,56;20,44;58,87;75,85;16,31;24,69;0,00;25,63;0,00;3,49;87,55;12,30;100,00;87,06;94,07;98,72;85,47;0,00;1,00;24,68;5,00;38,90;1,50;0,40;34,20;4,70;3,50;21,08;23,87;95,57;18,12;25,63;51,27;230,71;76,90;25,63;0,00;37,24;1,84;313,67;34,21;55,56;4,61;2,00;3,00;2,00;27,42;0,00;54,84;0,00;1,00;139,28;27,66;2,00;22,07;16,25
5104609;62,54;73,20;60,84;53,59;93,26;44,22;88,71;66,60;78,02;15,93;81,26;68,17;26,46;67,56;100,00;20,32;17,44;0,00;0,00;11,89;6,93;87,74;87,64;97,62;89,79;97,66;98,21;72,89;0,00;1,00;16,06;4,00;69,00;1,10;7,30;42,50;4,50;0,90;8,18;16,65;42,59;13,59;7,60;53,18;113,96;75,97;0,00;0,00;1,83;0,11;84,47;9,83;77,78;8,62;4,00;3,00;3,00;23,84;0,00;22,09;0,00;1,00;0,00;0,00;1,00;30,51;18,47
5104807;59,11;68,90;64,02;44,41;93,21;59,33;89,78;33,28;87,44;32,44;72,29;63,90;14,49;59,26;86,44;17,45;10,10;2,14;5,69;10,86;4,30;93,66;95,48;100,00;93,31;92,89;94,10;81,43;73,70;6,00;25,57;5,00;55,40;0,10;2,20;23,00;4,85;0,40;17,46;35,95;96,03;15,98;32,58;101,35;115,82;79,63;5,08;0,00;31,24;0,03;21,74;0,31;54,55;7,38;2,00;4,00;0,00;18,99;2,89;60,40;0,00;1,00;44,90;31,29;2,00;25,15;16,48
5104906;57,40;65,27;59,03;47,89;86,16;24,85;75,43;74,63;77,82;15,00;73,11;70,19;18,50;69,21;100,00;3,83;10,10;0,00;38,11;12,40;6,04;50,74;60,83;59,27;43,03;91,69;90,80;70,52;0,00;1,00;7,97;3,00;64,65;0,80;5,00;26,90;4,15;0,90;7,86;11,15;55,74;9,67;35,86;95,63;155,39;23,91;23,91;0,00;0,00;0,00;32,16;0,51;66,67;3,93;4,00;3,00;4,00;23,23;90,16;22,22;0,00;1,00;0,00;0,00;1,00;7,35;2,54
5105002;61,76;71,27;60,40;53,59;92,65;32,03;86,67;73,74;84,50;25,62;79,21;52,28;33,99;67,61;100,00;12,77;6,90;0,00;11,10;14,72;4,63;55,93;21,55;78,90;66,52;92,03;97,83;86,48;39,70;5,00;0,00;1,00;21,82;2,00;4,80;29,20;5,00;0,70;15,51;25,71;84,99;6,53;22,21;122,14;144,35;11,10;0,00;0,00;85,02;0,08;51,09;0,10;66,67;5,27;1,00;2,00;2,00;17,65;207,79;21,85;0,00;1,00;0,00;0,00;1,00;17,93;12,34
5105101;57,47;63,56;64,24;44,61;91,05;40,43;77,52;45,24;85,87;28,67;79,26;63,15;17,88;69,90;69,20;21,48;18,49;0,00;2,87;22,98;6,17;71,85;23,74;79,35;76,61;88,25;93,38;56,49;36,46;5,00;20,35;5,00;17,58;0,40;2,60;33,70;5,10;0,20;15,50;31,47;88,53;12,03;34,47;94,79;71,81;40,21;2,87;12,30;35,04;0,75;128,52;20,18;66,67;2,63;2,00;3,00;4,00;23,53;106,65;14,62;0,76;2,00;126,70;34,97;2,00;35,12;17,83
5105150;55,57;61,23;68,51;36,98;92,52;22,37;89,71;40,33;82,01;32,01;76,70;83,32;20,38;59,27;48,29;19,96;11,63;1,45;2,44;19,56;4,63;47,93;5,19;78,20;84,11;96,64;96,70;81,93;37,64;5,00;36,28;5,00;47,08;0,30;5,80;29,00;4,70;1,00;19,00;35,39;91,93;13,15;31,78;70,90;158,90;51,34;4,89;61,37;16,58;1,71;64,72;4,55;61,54;2,77;8,00;3,00;2,00;22,38;190,54;63,08;8,72;3,00;165,22;70,99;3,00;30,12;18,04
