IBGE;IPSAMZ18;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
5103437;56,88;67,62;53,56;49,47;81,87;18,48;91,42;78,70;79,52;16,58;65,01;53,15;25,82;67,06;93,87;11,12;31,75;15,38;0,00;32,10;3,63;34,32;13,47;35,85;70,74;98,46;91,75;98,79;0,00;1,00;6,42;3,00;32,10;1,90;3,80;26,00;5,40;0,40;10,03;11,77;76,85;10,05;57,48;76,64;153,29;76,64;20,44;0,00;81,50;0,00;44,01;0,19;55,56;4,82;9,00;0,00;2,00;13,85;90,27;66,15;0,00;1,00;54,08;0,00;1,00;15,65;11,29
5103452;57,83;71,33;55,33;46,85;91,64;39,77;97,93;55,97;79,44;16,63;73,47;51,77;13,34;65,71;100,00;8,34;10,00;0,00;10,66;10,57;5,34;89,27;89,57;99,18;91,18;99,75;99,33;99,58;27,02;5,00;7,08;3,00;21,30;0,40;5,80;23,70;4,90;2,90;12,97;15,24;63,63;7,53;42,27;84,55;95,12;52,84;10,57;0,01;86,49;0,06;60,11;0,96;66,67;4,37;2,00;1,00;0,00;21,00;2,31;17,00;0,00;1,00;0,00;0,00;1,00;11,96;8,34
5103502;61,64;63,67;64,80;56,43;95,26;46,35;95,59;17,49;83,59;34,67;73,61;67,33;24,84;76,73;97,13;27,02;7,35;0,00;5,79;4,54;3,72;82,09;74,55;84,06;83,12;98,97;99,45;97,47;88,44;6,00;44,02;6,00;71,44;0,30;4,50;22,30;5,20;0,80;30,99;37,17;87,31;26,71;54,44;72,59;131,57;45,37;4,54;0,33;7,67;2,51;59,12;4,11;66,67;5,84;4,00;4,00;6,00;18,14;2,40;41,18;0,00;1,00;25,34;0,00;1,00;44,71;23,43
5103601;56,62;65,46;56,45;47,96;85,47;39,16;96,68;40,54;87,25;19,26;57,03;62,25;17,69;65,58;88,69;19,87;12,20;0,00;12,23;48,91;3,78;92,24;97,86;100,00;91,20;99,14;98,22;96,84;36,34;5,00;28,48;5,00;20,34;0,10;2,80;17,40;5,15;0,50;15,37;19,77;67,91;7,92;36,68;85,60;244,56;122,28;24,46;0,00;36,53;0,00;57,09;1,10;66,67;4,76;2,00;3,00;2,00;22,35;0,00;47,06;0,00;1,00;16,83;19,22;2,00;27,33;20,56
5103700;56,60;63,98;60,03;45,79;89,43;32,37;80,18;53,92;72,92;10,48;86,72;69,99;25,45;64,70;81,24;11,78;20,94;6,10;7,22;7,05;4,25;71,68;8,17;64,53;73,33;86,79;77,65;81,46;9,35;3,00;23,83;5,00;14,38;0,60;13,10;40,50;4,80;4,10;4,48;7,13;46,14;11,11;7,05;35,23;98,65;21,14;8,89;44,94;20,73;8,95;263,36;34,50;55,56;2,45;5,00;5,00;1,00;22,51;102,00;23,56;0,00;1,00;82,57;16,09;2,00;16,06;12,27
5103809;60,29;70,09;59,98;50,80;93,44;25,15;94,30;67,49;88,10;28,92;70,54;52,35;15,89;72,07;100,00;15,27;21,74;0,00;0,00;0,00;5,20;70,71;1,05;100,00;72,38;99,79;100,00;98,95;40,90;6,00;0,00;1,00;9,54;0,00;2,80;8,00;5,30;1,30;28,09;31,23;80,87;13,84;28,62;57,24;228,96;28,62;28,27;0,00;80,75;0,01;97,60;1,41;44,44;3,96;2,00;3,00;2,00;17,39;0,00;15,22;0,00;1,00;0,00;0,00;1,00;24,10;13,94
5103858;57,06;64,17;58,80;48,20;96,86;25,53;53,79;80,50;67,10;17,53;82,68;67,90;21,72;70,38;88,32;12,36;12,66;0,00;0,00;0,00;2,71;43,33;11,07;34,90;43,64;55,35;56,97;56,26;0,00;1,00;8,87;3,00;21,95;1,80;24,80;48,70;5,05;1,70;22,46;11,49;51,33;11,57;33,28;26,15;91,53;13,08;21,02;49,00;21,85;3,17;428,93;59,10;66,67;4,66;3,00;4,00;2,00;18,35;14,03;23,42;0,00;1,00;20,05;30,15;2,00;19,60;11,24
5103908;51,10;56,89;55,00;41,39;61,07;31,88;80,42;54,21;73,24;12,24;59,97;74,53;21,02;63,05;65,32;16,19;76,92;0,00;36,10;90,25;3,23;66,63;38,42;97,26;61,22;92,38;87,96;76,35;0,00;1,00;6,07;3,00;169,87;1,20;16,80;36,90;4,65;3,80;8,54;11,23;47,03;6,97;36,10;54,15;108,30;180,51;27,34;24,03;0,00;0,00;70,89;26,43;44,44;2,92;2,00;6,00;2,00;24,04;1,79;60,58;4,30;3,00;180,75;917,99;1,00;26,44;14,25
5103957;58,22;71,32;56,25;47,10;81,03;31,32;92,44;80,48;87,09;18,07;58,02;61,82;13,80;67,82;90,36;16,43;28,57;0,00;32,54;33,05;3,12;73,93;16,30;99,36;80,52;98,57;95,85;92,12;0,00;1,00;0,00;1,00;109,81;0,20;3,10;17,80;5,45;0,60;18,65;16,18;54,72;10,29;49,26;132,19;165,23;65,68;32,84;0,00;34,47;0,07;105,47;1,97;66,67;7,22;2,00;0,00;3,00;14,63;248,12;53,66;0,00;1,00;85,03;149,93;1,00;23,95;16,19
5104104;52,25;63,99;62,16;30,61;93,40;31,63;94,92;35,99;84,75;18,62;82,82;62,47;16,75;66,00;29,72;9,98;10,60;2,07;2,82;11,17;3,77;78,05;18,61;74,31;85,68;98,53;94,51;98,33;57,78;6,00;27,15;5,00;11,24;0,10;6,60;32,20;5,70;1,00;16,12;17,32;67,20;7,90;25,13;50,26;94,93;30,71;5,11;12,78;52,29;1,36;45,28;1,58;66,67;3,38;5,00;0,00;2,00;20,32;24,61;50,71;333,33;5,00;203,70;119,76;3,00;14,61;9,80
5104203;61,06;75,44;58,97;48,78;89,60;71,54;96,82;43,82;82,77;15,28;68,50;69,32;21,70;66,64;98,35;8,42;8,77;8,75;13,21;11,09;3,32;91,64;60,05;97,32;89,93;99,19;97,89;98,39;40,56;6,00;13,26;4,00;11,07;0,90;4,80;27,10;5,10;0,20;11,35;15,28;57,03;6,45;19,81;72,65;224,56;85,86;9,98;0,00;3,29;0,00;42,32;2,26;100,00;2,33;7,00;0,00;2,00;26,32;0,00;17,54;0,00;1,00;14,54;34,08;1,00;12,52;8,14
5104500;56,20;72,08;49,56;46,96;92,13;37,06;92,51;66,63;69,97;12,00;65,90;50,39;10,48;60,49;100,00;16,85;0,00;0,00;0,00;36,34;4,44;75,14;65,98;91,77;79,19;98,84;89,31;98,84;0,00;1,00;24,34;5,00;12,23;1,20;16,30;16,00;4,35;9,30;10,83;8,80;46,68;6,53;36,34;145,35;145,35;72,67;0,00;0,00;93,83;0,00;56,70;0,00;55,56;4,04;2,00;0,00;2,00;27,03;69,43;59,46;0,00;1,00;0,00;0,00;1,00;26,44;15,48
5104526;64,34;77,57;62,94;52,51;92,89;31,03;97,37;89,00;85,62;19,03;88,80;58,31;19,00;72,91;98,83;19,30;20,83;0,00;0,00;13,52;2,85;89,22;5,09;65,29;89,38;98,20;99,84;99,67;0,00;1,00;4,35;2,00;18,03;0,20;10,60;18,40;5,80;3,00;17,57;21,67;46,12;12,65;13,04;26,09;52,17;13,04;13,52;0,00;54,22;0,56;46,62;3,92;77,78;3,11;4,00;2,00;2,00;14,55;18,56;20,00;0,00;1,00;10,28;61,09;1,00;29,15;18,41
5104542;55,78;61,29;59,73;46,32;80,98;36,03;92,84;35,33;88,17;18,00;77,17;55,59;12,53;70,95;89,37;12,42;37,04;9,35;15,18;14,84;6,05;78,76;0,27;85,99;81,46;95,40;98,78;92,83;41,22;6,00;30,14;5,00;14,96;0,00;5,90;23,50;5,90;1,10;14,50;11,69;75,32;11,96;14,84;75,91;141,69;29,69;15,18;0,00;56,82;2,67;74,29;16,85;66,67;3,34;3,00;0,00;1,00;14,81;4,87;19,75;0,00;1,00;10,79;20,86;2,00;17,67;12,51
5104559;56,42;59,22;59,63;50,42;83,32;41,04;96,12;16,40;77,28;33,15;71,12;56,97;19,35;71,47;90,29;20,57;29,41;0,00;25,63;26,30;3,33;90,87;1,61;100,00;89,38;95,78;99,43;97,83;69,59;6,00;52,38;6,00;77,57;1,00;5,00;32,60;4,75;4,40;34,56;28,35;95,57;23,36;26,30;78,91;131,51;52,60;25,63;0,00;39,44;5,56;147,80;19,48;66,67;6,66;2,00;3,00;2,00;16,18;1,71;26,47;0,00;1,00;85,69;27,66;1,00;30,00;20,26
5104609;59,94;70,02;59,87;49,93;86,97;44,22;97,45;51,42;78,98;14,26;77,92;68,33;26,25;70,78;80,77;21,91;11,49;11,90;0,00;29,97;4,30;86,53;11,99;100,00;90,90;98,18;99,60;99,20;10,40;4,00;12,66;4,00;37,67;0,60;5,80;40,60;5,25;0,60;11,29;14,64;42,59;10,42;27,86;44,96;112,40;67,44;7,49;0,00;1,83;0,00;98,23;6,99;88,89;8,51;4,00;3,00;3,00;13,79;0,24;62,64;0,00;1,00;86,70;11,11;2,00;34,95;19,78
5104807;59,72;67,61;63,46;48,08;91,41;59,33;94,87;24,83;86,99;29,81;73,02;64,02;22,36;61,95;86,99;21,02;12,45;2,10;7,20;14,40;3,99;96,58;73,83;100,00;97,08;98,82;97,81;87,55;90,46;6,00;59,05;6,00;30,14;0,10;3,40;18,80;5,55;0,80;25,70;31,84;96,03;12,50;32,40;79,21;122,41;46,80;18,00;0,00;31,25;0,02;19,40;0,18;63,64;8,00;2,00;4,00;0,00;19,71;3,99;56,43;0,00;1,00;31,83;26,39;2,00;31,50;20,20
5104906;55,01;55,75;58,49;50,80;86,73;24,85;89,65;21,76;79,78;15,66;68,37;70,14;21,08;75,30;100,00;6,83;26,09;8,70;11,89;11,89;2,72;63,64;12,51;59,19;57,64;97,82;97,07;97,14;64,91;6,00;15,92;4,00;135,22;0,60;4,50;18,30;4,30;1,30;13,57;14,05;55,74;7,98;59,46;47,57;202,16;59,46;15,94;0,00;0,00;0,00;35,49;1,91;66,67;3,83;4,00;3,00;4,00;14,78;20,65;33,04;0,00;1,00;0,00;0,00;1,00;12,01;5,50
5105002;62,32;78,38;58,93;49,66;90,56;32,03;93,58;97,34;88,56;25,70;69,44;52,03;15,80;70,10;100,00;12,74;15,50;0,00;11,37;12,31;4,64;67,93;11,31;76,13;76,54;95,59;98,03;99,05;0,00;1,00;0,00;1,00;14,98;0,80;3,50;17,70;5,40;0,80;27,06;23,78;84,99;8,33;22,75;45,49;193,34;136,47;0,00;0,00;85,14;0,15;56,08;1,55;77,78;6,66;1,00;2,00;2,00;17,05;63,90;26,36;0,00;1,00;0,00;0,00;1,00;18,80;12,42
5105101;52,71;65,13;63,56;29,44;91,51;40,43;89,35;39,23;87,05;25,14;78,23;63,80;17,09;73,98;14,19;12,48;17,09;0,00;11,44;5,72;4,39;76,12;37,74;85,20;77,90;92,64;92,25;91,51;30,13;5,00;26,76;5,00;27,72;0,10;3,10;24,00;5,65;1,10;21,10;24,36;88,53;11,31;17,16;57,19;151,54;45,75;8,58;11,85;35,51;1,32;115,83;10,66;77,78;3,42;2,00;3,00;4,00;17,78;100,22;19,49;3,82;3,00;300,00;641,10;5,00;20,24;11,08
5105150;52,73;57,28;66,85;34,06;91,01;22,37;91,64;24,11;82,02;29,93;73,61;81,83;28,04;65,18;26,65;16,35;16,22;1,35;4,88;17,07;3,93;59,43;1,36;85,01;86,17;97,13;85,14;96,48;51,57;6,00;42,34;6,00;34,20;0,40;6,40;21,50;5,25;2,30;25,06;34,46;91,93;11,97;12,20;73,18;175,62;78,05;4,88;61,13;17,10;3,01;123,03;7,48;53,85;2,93;8,00;3,00;2,00;18,65;50,14;63,24;23,26;5,00;230,84;107,98;3,00;24,13;15,94
5105176;54,34;65,20;59,96;37,87;96,07;38,18;85,82;40,72;73,70;14,18;91,81;60,16;14,25;67,80;62,36;7,07;7,75;0,00;0,00;6,94;3,61;54,73;24,71;55,31;61,87;97,81;84,64;92,59;34,14;5,00;21,55;5,00;19,32;1,70;12,90;43,80;5,35;2,80;11,28;12,81;50,37;8,70;25,21;12,61;50,43;12,61;0,00;0,00;38,90;2,80;85,21;4,81;55,56;1,43;2,00;3,00;1,00;20,16;12,45;19,38;0,00;1,00;166,18;57,74;3,00;10,19;7,04
5105200;56,86;63,53;56,67;50,39;89,37;39,37;92,63;32,73;82,48;14,34;67,17;62,68;22,47;64,75;98,62;15,73;7,69;0,00;17,82;17,82;5,32;86,06;53,50;82,52;83,55;97,90;96,46;90,77;77,64;6,00;32,62;5,00;29,58;0,30;4,70;26,60;5,20;1,80;9,47;12,67;64,87;4,10;53,47;124,77;115,85;53,47;8,79;0,00;34,99;0,02;49,92;1,06;77,78;6,92;6,00;0,00;1,00;16,15;90,80;56,92;0,00;1,00;12,17;0,00;1,00;22,33;15,86
5105234;58,91;72,27;54,39;50,06;90,35;30,34;94,74;73,67;73,05;14,49;75,37;54,67;29,59;60,01;97,35;13,30;13,33;0,00;0,00;32,67;4,09;78,48;3,58;53,31;82,12;98,93;96,47;97,97;0,00;1,00;10,95;4,00;16,50;0,30;13,70;32,00;4,50;7,30;11,13;8,98;60,99;11,01;16,34;65,35;114,36;65,35;16,50;0,00;64,84;0,39;143,09;3,30;77,78;5,94;5,00;5,00;3,00;22,67;410,58;61,33;0,00;1,00;23,37;0,00;1,00;22,25;11,38
5105259;62,25;73,40;68,90;44,44;94,29;66,04;99,07;34,21;88,56;32,97;87,01;67,07;30,44;75,61;44,76;26,96;14,13;2,12;2,37;4,58;3,16;97,95;40,62;86,87;98,82;99,89;97,91;99,59;50,84;6,00;26,91;5,00;21,28;0,20;5,20;18,90;5,95;2,30;32,76;30,14;91,75;24,26;10,68;51,88;42,73;27,47;6,10;0,00;14,86;1,61;11,87;0,41;88,89;3,86;6,00;5,00;4,00;11,94;0,83;47,21;0,00;1,00;238,47;324,15;4,00;42,51;24,64
5105309;60,00;79,27;54,61;46,13;92,57;37,80;86,73;100,00;67,17;20,76;67,42;63,08;17,79;65,02;78,51;23,21;33,33;0,00;0,00;0,00;3,04;88,85;2,90;77,42;85,07;93,01;86,77;82,61;0,00;1,00;0,00;1,00;0,00;2,80;9,80;40,70;4,50;3,80;11,49;12,16;94,63;19,58;96,29;0,00;96,29;48,15;47,64;8,05;0,79;2,46;74,13;93,38;77,78;1,91;2,00;4,00;2,00;26,67;0,00;30,00;3,77;3,00;64,41;0,00;1,00;35,24;22,03
5105507;56,35;62,72;56,22;50,12;91,04;17,62;83,12;59,11;64,89;13,25;85,23;61,50;23,27;63,96;100,00;13,26;28,27;0,00;6,26;6,20;3,29;36,07;2,64;37,86;48,85;96,93;88,61;89,18;8,18;3,00;18,71;4,00;29,07;2,40;15,50;35,50;4,35;6,50;17,27;8,06;35,12;11,50;18,60;31,00;99,21;31,00;6,20;13,07;34,46;0,83;302,59;11,45;72,73;3,88;2,00;6,00;3,00;22,97;0,29;75,97;0,00;1,00;0,00;0,00;1,00;19,44;13,00
5105580;49,97;61,30;58,05;30,56;93,37;31,81;79,80;40,22;83,67;20,76;69,76;57,99;19,30;67,08;23,60;12,25;10,10;0,00;0,00;19,05;3,93;75,13;7,21;89,87;80,09;96,45;51,25;91,38;50,07;6,00;15,64;4,00;31,33;0,10;4,40;29,20;5,40;0,70;14,07;17,16;86,81;11,57;38,10;19,05;180,97;95,25;23,36;11,71;29,85;4,03;377,33;33,93;77,78;3,64;2,00;4,00;2,00;19,70;267,63;14,14;3,94;3,00;300,00;192,33;4,00;17,65;12,19
5105606;53,49;64,35;62,72;33,41;92,67;35,13;87,96;41,64;84,50;21,79;78,37;66,21;18,75;65,66;35,24;13,98;19,05;0,00;6,12;6,04;3,66;65,56;8,54;91,21;67,41;97,70;85,78;95,26;23,11;5,00;22,39;5,00;14,14;0,60;5,00;28,70;5,85;0,60;13,87;21,24;79,99;14,40;12,07;78,47;90,55;48,29;12,07;20,18;39,23;2,09;99,78;2,63;55,56;4,10;4,00;2,00;3,00;19,68;398,39;28,25;22,22;5,00;155,03;43,75;3,00;20,23;13,86
5105622;58,28;66,93;57,63;50,29;93,16;44,74;93,75;36,06;81,79;29,09;67,61;52,05;28,51;70,00;89,49;13,16;12,25;2,21;5,71;7,21;3,65;70,03;21,16;80,62;85,10;91,15;97,62;98,08;49,37;6,00;20,52;5,00;10,89;0,70;4,40;26,70;5,30;2,10;23,93;32,13;86,18;16,45;43,26;100,94;187,46;50,47;10,82;0,00;87,16;0,29;30,88;0,58;77,78;4,50;7,00;3,00;3,00;17,16;126,11;36,76;0,00;1,00;9,80;16,04;2,00;20,25;12,33
5105903;59,91;66,24;61,49;52,00;88,30;46,82;94,57;35,29;83,50;26,63;64,74;71,11;23,01;72,33;100,00;12,67;14,98;8,93;6,52;13,04;5,00;87,36;15,61;75,62;87,29;98,52;97,01;93,87;145,06;6,00;36,95;5,00;15,21;0,50;3,60;20,80;4,85;0,40;25,24;21,32;90,97;16,90;45,64;110,85;208,66;65,21;6,52;11,45;9,03;1,64;41,51;1,30;63,64;6,32;3,00;4,00;5,00;17,98;11,61;61,80;0,00;1,00;0,00;0,00;1,00;20,51;11,26
5106000;56,05;62,85;53,97;51,32;84,22;41,64;95,41;30,14;81,99;21,90;56,28;55,72;20,50;72,48;98,77;13,52;10,64;0,00;16,70;50,09;4,40;79,79;12,96;98,76;81,01;99,08;98,17;99,31;43,89;6,00;33,03;5,00;44,16;0,90;3,30;30,20;5,30;0,50;16,94;19,58;78,43;14,12;66,79;66,79;150,28;133,58;33,03;0,00;68,73;0,17;40,84;1,32;66,67;5,28;6,00;0,00;5,00;21,21;0,00;45,45;0,00;1,00;10,83;0,00;1,00;19,85;13,23
5106109;54,52;58,10;57,10;48,37;87,38;31,82;82,05;31,16;77,58;14,64;68,53;67,64;20,87;66,13;94,80;11,69;14,49;7,81;15,13;11,34;4,78;37,88;48,26;49,32;39,46;97,09;88,89;91,31;36,82;5,00;27,73;5,00;73,10;1,10;6,90;23,90;4,70;1,60;23,80;6,60;36,72;10,70;37,83;45,40;196,73;105,93;8,64;0,00;2,05;0,39;79,46;16,40;66,67;3,78;2,00;5,00;2,00;19,57;4,81;55,80;0,00;1,00;45,89;37,37;1,00;17,54;11,21
5106158;52,52;56,76;58,02;42,79;87,56;29,68;82,80;27,02;79,55;12,84;82,78;56,91;16,01;67,40;80,41;7,33;31,65;0,00;10,06;13,08;4,59;40,09;11,90;64,26;48,29;94,61;82,62;95,70;106,74;6,00;73,17;6,00;17,83;1,50;8,40;32,00;5,65;0,70;8,21;10,20;53,58;8,69;19,62;39,25;91,58;39,25;10,41;6,54;35,89;4,88;277,05;29,71;66,67;2,82;2,00;3,00;1,00;19,62;35,39;22,78;0,00;1,00;89,90;40,04;2,00;10,30;7,46
5106174;54,40;63,42;53,20;46,58;72,97;20,69;84,98;75,03;57,45;9,25;80,38;65,72;12,64;59,76;100,00;13,92;39,60;0,00;66,40;25,98;2,97;72,65;17,64;40,16;69,97;92,95;90,94;82,89;0,00;1,00;17,51;4,00;8,85;1,30;46,70;19,10;4,55;14,20;8,54;8,53;33,14;3,41;35,41;25,98;51,96;25,98;32,15;54,57;6,61;24,23;160,52;117,40;77,78;2,92;2,00;1,00;1,00;34,65;40,50;12,87;0,00;1,00;0,00;0,00;1,00;20,79;13,41
5106182;60,63;74,36;58,94;48,61;89,90;47,18;89,34;71,01;79,28;15,08;81,40;59,99;19,18;62,59;100,00;12,66;31,91;0,00;0,00;16,23;3,39;58,40;6,05;55,57;58,32;98,39;97,20;95,08;19,49;4,00;5,02;2,00;15,24;0,80;10,50;28,30;5,00;0,70;11,68;12,99;51,08;12,20;36,08;30,12;15,06;30,65;30,65;16,39;40,15;2,35;329,37;16,40;77,78;5,82;2,00;3,00;1,00;23,40;10,48;48,94;0,00;1,00;0,00;0,00;1,00;17,67;12,94
5106190;59,91;72,94;57,42;49,37;89,90;34,76;92,08;75,01;84,59;22,73;67,23;55,13;12,14;68,89;100,00;16,48;20,00;0,00;0,00;26,90;4,24;83,14;8,81;63,85;86,07;98,97;82,70;98,68;0,00;1,00;17,93;4,00;8,97;0,80;7,20;25,40;5,45;1,00;34,14;13,54;72,47;6,32;26,90;161,38;26,90;107,58;0,00;0,00;57,50;0,57;135,23;16,49;55,56;5,95;2,00;0,00;1,00;18,00;2,77;22,00;0,00;1,00;0,00;21,37;1,00;24,19;16,13
5106208;57,36;65,09;57,03;49,97;83,19;43,80;93,69;39,68;77,72;23,15;65,42;61,84;16,88;70,57;100,00;12,42;23,81;0,00;26,12;26,12;5,10;77,79;13,48;100,00;77,20;98,74;96,97;97,34;142,30;6,00;16,97;4,00;34,38;0,90;4,50;33,30;4,75;1,20;19,52;17,51;95,03;10,92;52,23;52,23;313,40;78,35;0,00;0,00;30,65;0,08;135,33;5,35;66,67;3,82;2,00;3,00;1,00;11,90;3,70;38,10;0,00;1,00;0,00;0,00;1,00;18,03;12,28
5106216;57,82;64,82;57,98;50,67;93,57;29,61;94,72;41,37;79,50;20,76;74,50;57,15;20,69;77,51;92,95;11,55;19,74;0,00;0,00;7,82;3,60;71,21;1,77;100,00;76,21;99,10;99,10;99,26;22,05;5,00;23,49;5,00;15,66;0,90;10,00;24,50;5,20;3,90;25,76;13,43;71,35;9,19;23,46;70,38;132,95;70,38;7,85;0,42;50,79;1,35;124,61;10,05;66,67;5,89;2,00;4,00;5,00;16,45;120,00;10,53;0,00;1,00;62,18;33,00;1,00;16,14;11,79
5106224;60,15;69,15;67,76;43,53;93,68;54,80;98,69;29,43;86,32;31,70;89,46;63,57;31,95;73,28;41,89;27,00;13,83;3,19;2,28;8,81;2,57;94,32;0,52;100,00;94,73;99,56;99,39;99,92;73,81;6,00;36,73;5,00;48,18;1,50;1,20;17,60;5,45;0,40;30,44;30,41;89,94;21,49;4,41;59,50;50,69;8,81;2,20;0,01;30,33;0,68;33,89;2,64;77,78;4,03;5,00;7,00;3,00;15,21;139,82;16,06;0,00;1,00;263,82;171,95;4,00;41,17;25,51
5106232;58,41;64,65;59,87;50,71;90,31;42,85;92,17;33,28;81,73;20,12;80,76;56,88;23,41;69,05;97,91;12,47;10,60;0,00;0,00;39,41;3,25;88,07;79,86;100,00;86,86;95,69;91,01;93,75;55,42;6,00;29,86;5,00;26,53;0,80;3,20;28,20;5,15;1,20;14,94;18,51;67,73;15,52;14,78;73,89;73,89;49,26;4,99;0,00;63,25;0,15;44,34;0,45;77,78;8,29;3,00;3,00;2,00;21,55;9,25;19,43;0,00;1,00;18,43;19,02;1,00;21,53;10,27
5106240;56,17;61,68;57,38;49,44;93,24;29,77;88,69;35,01;71,39;10,36;88,80;58,96;26,99;71,74;86,22;12,82;10,58;0,00;8,55;14,25;2,45;51,68;0,30;49,61;49,96;97,99;99,26;96,80;45,34;6,00;30,94;5,00;16,76;0,30;14,80;40,70;5,10;6,50;3,55;7,75;42,48;12,93;12,83;50,08;16,69;8,35;11,73;10,36;33,96;1,90;271,23;34,89;77,78;5,56;2,00;7,00;3,00;17,99;123,83;17,46;0,00;1,00;38,60;33,36;2,00;20,35;11,63
5106257;59,66;69,74;61,09;48,13;89,71;47,03;96,65;45,59;78,78;23,57;74,94;67,08;18,58;74,44;87,64;11,87;11,07;3,65;7,14;23,39;3,92;87,98;37,01;80,16;91,06;98,07;98,20;97,73;20,00;4,00;20,36;5,00;26,60;1,80;7,00;26,80;4,85;2,10;19,77;22,09;82,78;12,04;23,39;74,86;135,68;46,79;14,04;0,67;14,00;0,06;52,98;2,40;63,64;3,53;3,00;3,00;4,00;20,30;5,06;14,39;0,00;1,00;26,05;14,82;2,00;18,07;11,24
5106265;56,26;59,21;62,62;46,94;87,82;10,39;82,49;56,15;90,57;11,12;83,87;64,92;13,01;68,10;98,23;8,41;9,35;11,19;0,00;25,08;5,27;37,03;16,07;38,77;53,47;92,44;83,64;92,17;14,52;4,00;11,05;4,00;11,05;0,10;5,60;19,20;5,45;0,70;12,16;7,97;38,44;5,92;43,58;32,69;21,79;10,90;21,79;32,43;44,67;2,40;275,77;12,79;77,78;3,45;1,00;2,00;2,00;23,36;0,72;19,63;0,00;1,00;15,65;0,00;1,00;11,57;8,71
5106273;56,64;72,73;55,37;41,83;93,51;27,76;92,64;77,00;86,84;16,22;65,03;53,39;17,72;69,25;67,42;12,93;25,64;0,00;0,00;0,00;3,91;69,39;74,84;61,38;70,23;100,00;95,60;98,53;0,00;1,00;8,36;3,00;41,63;0,50;7,00;21,80;5,25;0,20;10,99;13,66;67,01;9,07;49,95;124,88;99,90;49,95;25,09;0,00;76,86;0,24;77,94;1,51;55,56;3,01;3,00;3,00;1,00;18,64;46,00;10,17;0,00;1,00;121,51;88,89;3,00;18,58;12,90
5106281;58,82;70,53;55,70;50,22;92,76;40,02;87,09;62,27;81,65;18,35;55,13;67,67;28,61;67,20;87,70;17,35;10,00;0,00;0,00;19,71;4,72;77,38;24,14;61,53;69,22;92,71;90,85;90,73;111,35;6,00;0,00;1,00;38,94;0,80;5,30;32,80;5,30;1,10;9,25;20,44;70,13;9,85;78,83;118,25;216,79;78,83;18,73;2,37;0,03;0,00;189,31;10,39;77,78;4,81;5,00;5,00;2,00;25,58;28,45;12,79;0,00;1,00;25,53;28,30;2,00;38,69;9,08
5106299;52,97;56,04;57,65;45,21;86,98;19,07;92,70;25,43;84,17;17,82;75,68;52,92;24,08;67,28;76,08;13,41;25,77;0,00;8,93;26,73;4,12;58,39;5,20;59,13;68,68;98,13;99,28;97,98;50,79;6,00;47,61;6,00;26,79;0,10;7,40;21,90;5,25;3,30;7,60;14,91;83,84;11,04;8,91;98,00;178,17;26,73;8,91;0,00;50,06;4,75;239,94;26,62;55,56;8,13;2,00;5,00;2,00;23,20;0,00;27,84;0,00;1,00;45,11;71,38;3,00;20,12;12,86
5106307;57,53;62,94;62,00;47,66;89,60;47,30;89,17;25,69;84,81;21,78;71,86;69,54;25,94;68,63;84,95;11,13;29,18;2,80;4,50;8,86;3,65;77,71;2,95;79,95;80,85;96,30;87,87;89,87;97,62;6,00;55,19;6,00;25,33;0,30;5,60;22,10;5,65;1,20;20,76;17,25;74,31;14,02;26,59;39,89;106,37;84,21;31,02;17,30;11,12;1,55;144,13;15,73;54,55;5,39;5,00;4,00;3,00;21,22;91,93;32,36;0,00;1,00;49,80;12,27;2,00;17,31;10,32
5106315;57,30;67,97;61,02;42,92;78,16;13,30;80,40;100,00;78,67;13,22;76,15;76,05;10,56;64,51;82,80;13,82;38,46;0,00;0,00;77,70;3,60;41,67;69,68;5,20;62,04;88,43;85,19;81,48;0,00;1,00;0,00;1,00;0,00;0,30;16,30;17,30;5,15;3,40;7,80;10,09;62,42;6,42;48,36;58,28;38,85;93,94;0,00;50,72;5,43;6,90;129,56;52,45;66,67;1,17;2,00;1,00;1,00;26,92;0,00;15,38;0,00;1,00;151,79;161,55;1,00;20,82;13,21
5106372;59,01;63,92;61,33;51,78;89,28;41,22;94,98;30,20;81,62;21,19;72,78;69,73;17,09;69,14;99,11;21,76;18,94;0,00;6,77;17,11;5,82;86,29;12,63;95,43;86,03;98,37;96,16;96,97;42,05;6,00;22,86;5,00;43,81;0,50;6,20;27,30;5,10;2,00;15,24;19,44;84,46;9,60;45,39;73,75;141,84;56,73;5,67;0,02;0,54;0,00;57,62;1,37;63,64;4,24;2,00;3,00;2,00;20,45;0,00;25,38;0,00;1,00;7,88;0,00;1,00;36,43;18,63
