IBGE;MUNIC;FBE3114;FBE3115;FBE3116;FBE3117;FBE3118;FBE3119;FBE3120;FBE3121;FBE3122;FBE3123;FBE3214;FBE3215;FBE3216;FBE3217;FBE3218;FBE3219;FBE3220;FBE3221;FBE3222;FBE3223;FBE3314;FBE3315;FBE3316;FBE3317;FBE3318;FBE3319;FBE3320;FBE3321;FBE3322;FBE3323;FBE3414;FBE3415;FBE3416;FBE3417;FBE3418;FBE3419;FBE3420;FBE3421;FBE3422;FBE3423;FBE3514;FBE3515;FBE3516;FBE3517;FBE3518;FBE3519;FBE3520;FBE3521;FBE3522;FBE3523
1715150;Novo Alegre;0,00;0,00;0,00;54,17;54,17;54,17;0,00;54,17;0,00;0,00;54,17;108,34;54,17;162,51;487,54;54,17;270,86;270,86;108,34;108,34;108,34;270,86;270,8559047;216,6847237;216,6847237;108,34;216,68;108,34;216,68;216,68;0,00;54,17;0,00;0,00;54,17;0,00;0,00;108,34;0,00;54,17;0,00;0,00;0;54,17118093;0;54,17118093;0;54,17118093;54,17118093;0
1715259;Novo Jardim;0,00;0,00;44,84;44,84;0,00;0,00;0,00;44,84;44,84;0,00;44,84;89,69;44,84;179,37;89,69;44,84;134,53;179,37;134,53;224,22;224,22;224,22;44,84304933;224,2152466;224,2152466;44,84;313,90;134,53;134,53;89,69;0,00;44,84;89,69;0,00;0,00;0,00;44,84;0,00;44,84;44,84;0,00;0,00;0;0;0;0;0;0;0;0
1715507;Oliveira de Fátima;85,91;0,00;0,00;0,00;85,91;0,00;0,00;0,00;85,91;0,00;85,91;85,91;85,91;0,00;85,91;0,00;0,00;85,91;0,00;85,91;171,82;85,91;343,6426117;171,8213058;85,91065292;85,91;85,91;343,64;343,64;171,82;0,00;0,00;0,00;0,00;0,00;171,82;85,91;257,73;0,00;0,00;0,00;85,91;0;0;0;0;0;0;0;0
1715705;Palmeirante;0,00;20,84;20,84;83,37;20,84;62,53;62,53;104,21;20,84;41,68;62,53;62,53;41,68;104,21;62,53;83,37;20,84;20,84;125,05;41,68;166,74;187,58;187,5781576;125,052105;145,8941226;104,21;104,21;333,47;312,63;145,89;20,84;41,68;62,53;41,68;62,53;20,84;20,84;62,53;41,68;0,00;0,00;0,00;0;0;62,52605252;0;0;0;0;0
1715754;Palmeirópolis;43,01;57,35;57,35;14,34;28,67;57,35;86,02;28,67;14,34;43,01;100,36;43,01;71,68;100,36;86,02;100,36;100,36;157,71;114,70;86,02;172,04;114,70;129,0322581;172,0430108;100,3584229;143,37;71,68;301,08;143,37;215,05;57,35;57,35;14,34;28,67;43,01;57,35;57,35;86,02;86,02;14,34;0,00;0,00;0;28,67383513;0;14,33691756;0;28,67383513;28,67383513;14,33691756
1716109;Paraíso do Tocantins;53,48;36,29;26,74;42,02;34,38;34,38;42,02;38,20;53,48;43,93;87,85;78,30;84,03;84,03;66,84;85,94;74,48;63,03;84,03;82,12;103,13;110,77;122,2307105;135,5996944;133,6898396;147,06;137,51;179,53;217,72;139,42;45,84;51,57;28,65;45,84;34,38;68,75;51,57;45,84;53,48;64,94;7,64;1,91;7,639419404;15,27883881;9,549274255;5,729564553;7,639419404;9,549274255;0;22,91825821
1716208;Paranã;18,97;28,46;9,49;18,97;18,97;18,97;0,00;18,97;28,46;37,94;75,89;104,34;18,97;47,43;56,92;75,89;66,40;47,43;94,86;123,32;180,23;161,26;170,7455891;180,2314551;161,259723;170,75;275,09;199,20;256,12;170,75;28,46;18,97;28,46;56,92;37,94;28,46;47,43;37,94;123,32;18,97;18,97;0,00;18,97173212;9,48586606;0;9,48586606;9,48586606;9,48586606;9,48586606;28,45759818
1716307;Pau D'Arco;24,73;74,20;0,00;74,20;24,73;123,67;49,47;0,00;49,47;74,20;74,20;98,94;49,47;123,67;49,47;49,47;24,73;123,67;173,14;49,47;74,20;197,87;272,0751917;197,8728667;173,1387583;420,48;346,28;272,08;148,40;197,87;24,73;0,00;74,20;24,73;98,94;0,00;0,00;98,94;0,00;49,47;0,00;0,00;0;24,73410834;0;0;0;0;0;0
1716653;Pequizeiro;20,32;0,00;20,32;0,00;0,00;40,64;40,64;40,64;40,64;20,32;20,32;121,93;101,61;60,96;121,93;60,96;101,61;0,00;121,93;121,93;203,21;162,57;101,6053648;162,5685836;142,2475107;142,25;182,89;101,61;182,89;142,25;20,32;0,00;40,64;20,32;60,96;0,00;20,32;40,64;40,64;60,96;0,00;0,00;0;0;20,32107295;20,32107295;20,32107295;20,32107295;20,32107295;0
1716703;Colméia;33,55;111,84;22,37;55,92;33,55;78,29;67,11;44,74;78,29;55,92;78,29;89,48;33,55;55,92;89,48;100,66;67,11;134,21;89,48;178,95;145,40;212,50;111,8443127;178,9509003;234,8730567;145,40;123,03;234,87;223,69;223,69;67,11;100,66;0,00;89,48;33,55;100,66;67,11;55,92;55,92;67,11;0,00;11,18;0;11,18443127;11,18443127;11,18443127;0;33,55329382;0;22,36886254
1717008;Pindorama do Tocantins;22,33;0,00;0,00;89,33;44,66;22,33;22,33;44,66;44,66;22,33;0,00;0,00;44,66;66,99;22,33;22,33;66,99;111,66;178,65;200,98;111,66;66,99;200,9825815;156,3197856;66,99419384;178,65;200,98;133,99;133,99;178,65;22,33;44,66;66,99;44,66;44,66;44,66;66,99;66,99;133,99;44,66;0,00;0,00;0;22,33139795;0;0;44,66279589;0;0;22,33139795
1717206;Piraquê;0,00;0,00;0,00;87,64;175,28;43,82;43,82;0,00;87,64;43,82;131,46;0,00;87,64;87,64;0,00;87,64;0,00;131,46;0,00;43,82;43,82;43,82;262,9272568;131,4636284;262,9272568;0,00;87,64;131,46;262,93;131,46;0,00;0,00;43,82;0,00;87,64;43,82;43,82;87,64;43,82;43,82;0,00;0,00;43,82120947;0;0;0;0;0;0;43,82120947
1717503;Pium;28,06;28,06;42,09;70,15;42,09;28,06;70,15;14,03;14,03;84,18;42,09;84,18;98,20;70,15;168,35;42,09;28,06;56,12;56,12;84,18;252,53;168,35;126,2626263;182,379349;98,20426487;182,38;252,53;196,41;154,32;140,29;70,15;14,03;70,15;70,15;56,12;70,15;28,06;28,06;98,20;56,12;28,06;0,00;28,05836139;42,08754209;14,0291807;0;14,0291807;14,0291807;14,0291807;14,0291807
1717800;Ponte Alta do Bom Jesus;0,00;0,00;118,48;47,39;23,70;23,70;47,39;47,39;23,70;71,09;118,48;23,70;71,09;71,09;71,09;118,48;94,79;118,48;94,79;189,57;189,57;213,27;260,6635071;165,8767773;308,056872;236,97;165,88;236,97;165,88;189,57;23,70;23,70;23,70;23,70;142,18;0,00;0,00;23,70;47,39;47,39;0,00;23,70;47,39336493;0;0;0;0;0;0;0
1717909;Ponte Alta do Tocantins;52,73;13,18;26,36;13,18;26,36;13,18;26,36;0,00;65,91;39,55;26,36;52,73;145,00;52,73;52,73;65,91;39,55;105,46;118,64;105,46;210,91;184,55;145,0039547;131,821777;158,1861323;184,55;158,19;105,46;158,19;184,55;65,91;79,09;65,91;79,09;26,36;65,91;52,73;52,73;26,36;52,73;26,36;0,00;0;0;0;13,1821777;39,54653309;0;13,1821777;26,36435539
1718006;Porto Alegre do Tocantins;0,00;0,00;69,78;34,89;34,89;34,89;104,68;34,89;0,00;0,00;69,78;34,89;69,78;69,78;34,89;104,68;0,00;69,78;104,68;34,89;69,78;139,57;69,78367062;139,5673412;139,5673412;104,68;104,68;174,46;104,68;104,68;139,57;34,89;69,78;0,00;69,78;34,89;34,89;69,78;34,89;34,89;34,89;0,00;0;0;0;0;0;0;0;0
1718402;Presidente Kennedy;32,82;0,00;32,82;65,64;32,82;98,46;131,28;0,00;164,10;32,82;32,82;65,64;65,64;98,46;65,64;65,64;131,28;65,64;164,10;229,73;131,28;361,01;229,7341648;328,1916639;131,2766656;262,55;295,37;328,19;295,37;196,91;32,82;65,64;0,00;0,00;32,82;32,82;131,28;131,28;0,00;131,28;32,82;0,00;0;0;0;32,81916639;0;0;0;0
1718451;Pugmil;0,00;45,60;45,60;91,20;0,00;0,00;45,60;0,00;0,00;0,00;182,40;45,60;136,80;136,80;182,40;91,20;136,80;45,60;45,60;91,20;182,40;228,00;182,3985408;182,3985408;273,5978112;136,80;136,80;182,40;182,40;228,00;45,60;45,60;45,60;45,60;91,20;45,60;91,20;45,60;136,80;45,60;0,00;0,00;0;0;0;0;0;0;0;0
1718501;Recursolândia;0,00;0,00;29,23;0,00;29,23;29,23;58,46;29,23;116,92;29,23;58,46;58,46;116,92;29,23;29,23;146,16;29,23;29,23;87,69;87,69;116,92;204,62;350,7746273;175,3873137;233,8497515;321,54;321,54;204,62;146,16;204,62;29,23;0,00;29,23;58,46;29,23;87,69;87,69;0,00;116,92;0,00;29,23;0,00;0;0;0;29,23121894;29,23121894;0;0;0
1718550;Riachinho;25,25;101,01;75,76;25,25;75,76;25,25;75,76;0,00;50,51;25,25;101,01;101,01;50,51;75,76;50,51;101,01;50,51;75,76;50,51;75,76;151,52;151,52;227,2727273;101,010101;252,5252525;176,77;303,03;328,28;227,27;277,78;75,76;50,51;75,76;25,25;101,01;25,25;101,01;25,25;50,51;75,76;0,00;0,00;0;0;0;0;0;0;0;0
1718659;Rio da Conceição;0,00;0,00;0,00;56,56;0,00;0,00;56,56;0,00;0,00;56,56;56,56;56,56;56,56;0,00;0,00;0,00;113,12;169,68;113,12;113,12;56,56;226,24;169,6832579;56,56108597;226,2443439;282,81;113,12;226,24;113,12;113,12;56,56;0,00;113,12;56,56;0,00;0,00;113,12;0,00;113,12;56,56;0,00;0,00;0;0;0;0;0;0;0;56,56108597
1718709;Rio dos Bois;0,00;0,00;36,52;109,57;36,52;73,05;0,00;36,52;36,52;0,00;109,57;73,05;109,57;73,05;36,52;182,62;36,52;109,57;109,57;109,57;36,52;146,09;36,5230095;219,138057;36,5230095;36,52;109,57;255,66;146,09;109,57;36,52;36,52;73,05;73,05;0,00;0,00;36,52;73,05;0,00;36,52;36,52;0,00;0;0;0;36,5230095;0;73,04601899;0;0
1718758;Rio Sono;20,66;41,31;20,66;123,94;0,00;20,66;41,31;82,63;82,63;41,31;82,63;41,31;123,94;82,63;41,31;165,26;103,28;41,31;82,63;103,28;41,31;123,94;247,8826689;185,9120017;165,2551126;144,60;227,23;206,57;165,26;227,23;61,97;20,66;61,97;20,66;103,28;82,63;61,97;20,66;61,97;61,97;20,66;20,66;0;41,31377815;0;0;0;20,65688907;61,97066722;20,65688907
1718808;Sampaio;23,72;47,45;71,17;47,45;47,45;47,45;71,17;118,62;0,00;47,45;94,90;71,17;47,45;71,17;23,72;47,45;71,17;47,45;71,17;0,00;71,17;166,07;213,5231317;260,9727165;166,0735469;142,35;47,45;213,52;284,70;189,80;71,17;71,17;47,45;94,90;166,07;23,72;71,17;0,00;0,00;94,90;23,72;0,00;0;0;23,72479241;23,72479241;0;0;0;0
1718840;Sandolândia;26,86;107,44;0,00;0,00;26,86;26,86;161,16;26,86;26,86;53,72;80,58;80,58;80,58;80,58;26,86;53,72;53,72;107,44;80,58;26,86;53,72;134,30;214,8804727;188,0204136;134,3002955;80,58;268,60;214,88;188,02;161,16;0,00;53,72;0,00;0,00;53,72;26,86;26,86;80,58;26,86;53,72;53,72;0,00;0;26,86005909;0;0;26,86005909;0;0;0
1718865;Santa Fé do Araguaia;27,72;27,72;0,00;69,29;27,72;41,57;55,43;13,86;41,57;41,57;97,01;27,72;27,72;83,15;55,43;55,43;55,43;69,29;138,58;41,57;97,01;180,16;97,00665188;152,4390244;69,29046563;291,02;138,58;152,44;110,86;180,16;13,86;27,72;13,86;0,00;27,72;27,72;13,86;41,57;13,86;41,57;13,86;27,72;0;0;13,85809313;13,85809313;13,85809313;13,85809313;0;0
1718881;Santa Maria do Tocantins;37,31;0,00;37,31;37,31;111,94;0,00;0,00;74,63;0,00;0,00;149,25;74,63;74,63;37,31;74,63;37,31;37,31;37,31;74,63;111,94;223,88;111,94;111,9402985;149,2537313;186,5671642;111,94;261,19;111,94;223,88;37,31;0,00;111,94;37,31;37,31;74,63;0,00;0,00;74,63;0,00;37,31;37,31;0,00;0;0;0;0;37,31343284;0;0;0
1719004;Santa Tereza do Tocantins;0,00;71,92;71,92;71,92;0,00;71,92;0,00;71,92;0,00;35,96;35,96;71,92;71,92;107,87;179,79;107,87;107,87;179,79;71,92;0,00;71,92;143,83;323,6245955;215,7497303;215,7497303;71,92;179,79;143,83;107,87;251,71;35,96;71,92;35,96;35,96;35,96;0,00;35,96;35,96;35,96;71,92;0,00;0,00;0;0;35,95828839;0;0;0;35,95828839;0
1720002;Santa Terezinha do Tocantins;0,00;83,13;124,69;0,00;41,56;0,00;0,00;124,69;124,69;0,00;41,56;83,13;0,00;0,00;41,56;41,56;41,56;166,25;83,13;41,56;124,69;207,81;83,12551953;290,9393184;290,9393184;207,81;290,94;124,69;124,69;415,63;41,56;83,13;0,00;0,00;41,56;41,56;0,00;0,00;41,56;41,56;0,00;0,00;0;41,56275977;0;0;0;0;0;0
1720101;São Bento do Tocantins;88,43;53,06;17,69;35,37;35,37;17,69;0,00;35,37;70,75;53,06;35,37;17,69;35,37;70,75;17,69;35,37;70,75;88,43;35,37;70,75;106,12;70,75;176,8659356;159,1793421;123,8061549;70,75;176,87;141,49;194,55;88,43;53,06;70,75;35,37;0,00;53,06;35,37;17,69;53,06;70,75;17,69;0,00;17,69;17,68659356;0;0;0;0;0;0;0
1720150;São Félix do Tocantins;0,00;56,09;56,09;112,17;56,09;0,00;0,00;56,09;56,09;0,00;0,00;112,17;56,09;56,09;0,00;0,00;0,00;0,00;0,00;56,09;112,17;224,34;56,08524958;168,2557487;0;112,17;168,26;112,17;280,43;112,17;112,17;0,00;56,09;56,09;0,00;0,00;0,00;112,17;56,09;56,09;0,00;0,00;0;0;0;0;0;56,08524958;0;0
1720200;São Miguel do Tocantins;37,76;37,76;45,31;52,87;22,66;60,42;22,66;22,66;22,66;45,31;52,87;37,76;0,00;37,76;30,21;37,76;37,76;52,87;7,55;60,42;135,94;83,08;98,17989578;143,4936938;135,9413942;98,18;120,84;203,91;98,18;158,60;0,00;30,21;15,10;37,76;30,21;37,76;30,21;30,21;37,76;22,66;15,10;0,00;7,552299675;0;15,10459935;7,552299675;0;0;0;15,10459935
1720259;São Salvador do Tocantins;0,00;0,00;0,00;0,00;0,00;41,93;41,93;0,00;41,93;41,93;0,00;167,71;125,79;0,00;125,79;83,86;83,86;83,86;0,00;83,86;41,93;83,86;209,6436059;167,7148847;209,6436059;125,79;125,79;167,71;251,57;209,64;0,00;83,86;41,93;0,00;0,00;0,00;41,93;41,93;41,93;0,00;0,00;41,93;0;41,92872117;0;0;0;0;0;0
1720309;São Sebastião do Tocantins;0,00;0,00;73,17;73,17;73,17;73,17;97,56;170,73;73,17;0,00;24,39;97,56;48,78;170,73;195,12;48,78;97,56;73,17;73,17;97,56;170,73;170,73;414,6341463;195,1219512;170,7317073;146,34;219,51;146,34;195,12;292,68;73,17;0,00;73,17;24,39;121,95;0,00;24,39;73,17;48,78;48,78;24,39;0,00;0;24,3902439;0;24,3902439;0;24,3902439;0;48,7804878
1720499;São Valério;45,23;22,61;67,84;113,07;0,00;45,23;22,61;0,00;135,69;0,00;67,84;113,07;135,69;113,07;22,61;45,23;113,07;90,46;67,84;67,84;158,30;361,83;248,7562189;226,1420172;180,9136137;158,30;45,23;135,69;203,53;248,76;22,61;22,61;22,61;67,84;22,61;0,00;113,07;45,23;113,07;90,46;0,00;22,61;22,61420172;22,61420172;22,61420172;0;22,61420172;0;22,61420172;22,61420172
1720655;Silvanópolis;19,58;39,15;19,58;39,15;39,15;19,58;58,73;0,00;78,31;0,00;97,89;137,04;58,73;117,46;117,46;97,89;117,46;117,46;97,89;19,58;156,62;137,04;313,2341425;215,348473;254,5027408;195,77;234,93;234,93;274,08;313,23;39,15;39,15;19,58;97,89;78,31;0,00;78,31;78,31;156,62;97,89;0,00;19,58;0;0;0;19,57713391;19,57713391;19,57713391;0;0
1720804;Sítio Novo do Tocantins;18,47;27,70;36,93;27,70;18,47;92,34;55,40;64,64;0,00;27,70;73,87;46,17;18,47;73,87;36,93;83,10;64,64;36,93;9,23;27,70;258,54;156,97;203,1394275;184,6722068;120,0369344;230,84;147,74;156,97;156,97;110,80;55,40;36,93;64,64;36,93;27,70;27,70;27,70;36,93;110,80;36,93;9,23;0,00;0;0;9,233610342;0;9,233610342;9,233610342;0;0
1720853;Sucupira;0,00;63,41;0,00;0,00;126,82;63,41;0,00;0,00;126,82;0,00;0,00;63,41;126,82;63,41;317,06;63,41;126,82;190,23;63,41;63,41;126,82;126,82;0;190,2346227;380,4692454;0,00;126,82;190,23;63,41;63,41;126,82;63,41;63,41;63,41;63,41;126,82;0,00;0,00;63,41;63,41;0,00;0,00;0;0;0;0;0;0;0;0
1720903;Taguatinga;14,27;28,55;57,10;57,10;35,69;0,00;35,69;57,10;14,27;42,82;49,96;78,51;142,74;42,82;57,10;107,06;71,37;78,51;71,37;71,37;121,33;185,57;221,2547284;256,9409749;185,5684819;192,71;214,12;214,12;199,84;242,67;7,14;28,55;57,10;35,69;85,65;21,41;99,92;28,55;57,10;42,82;7,14;0,00;21,41174791;0;0;7,137249304;7,137249304;21,41174791;35,68624652;21,41174791
1720937;Taipas do Tocantins;49,48;0,00;0,00;0,00;49,48;49,48;49,48;49,48;0,00;49,48;49,48;98,96;49,48;0,00;0,00;98,96;49,48;49,48;0,00;49,48;49,48;197,92;346,3631865;148,4413657;247,4022761;197,92;148,44;98,96;49,48;197,92;0,00;0,00;0,00;0,00;0,00;0,00;49,48;0,00;98,96;0,00;49,48;0,00;0;0;0;0;0;0;0;0
1720978;Talismã;0,00;0,00;0,00;162,87;0,00;81,43;40,72;81,43;0,00;81,43;40,72;0,00;40,72;0,00;40,72;81,43;81,43;0,00;81,43;162,87;285,02;285,02;203,5830619;162,8664495;40,71661238;40,72;81,43;162,87;366,45;81,43;122,15;0,00;40,72;0,00;40,72;0,00;40,72;0,00;122,15;162,87;0,00;40,72;0;0;0;0;0;0;0;0
1721000;Palmas;14,21;20,15;14,54;17,18;17,18;15,20;18,83;21,14;20,81;22,47;49,89;61,78;52,86;61,12;58,81;58,81;76,32;77,64;80,61;82,59;71,03;73,01;70,36855946;86,226263;71,69003475;92,50;81,27;85,57;98,45;92,50;27,09;25,44;17,84;21,14;20,15;33,70;25,11;29,40;41,96;39,97;2,64;4,63;3,964425885;4,625163533;7,92885177;6,607376475;4,625163533;7,268114123;9,580695889;9,911064713
1721109;Tocantínia;0,00;53,63;26,81;13,41;13,41;53,63;40,22;40,22;0,00;26,81;53,63;13,41;67,03;67,03;120,66;53,63;67,03;67,03;120,66;80,44;53,63;134,07;120,6596058;93,8463601;174,2860973;80,44;174,29;160,88;174,29;107,25;26,81;187,69;13,41;53,63;26,81;53,63;26,81;26,81;80,44;107,25;0,00;0,00;0;0;0;0;0;0;0;13,40662287
1721208;Tocantinópolis;48,64;44,22;79,59;57,48;53,06;39,80;66,33;66,33;22,11;57,48;66,33;75,17;61,91;84,02;79,59;44,22;66,33;53,06;53,06;84,02;163,61;216,67;305,1072297;221,0921954;185,7174442;229,94;194,56;159,19;216,67;163,61;22,11;61,91;61,91;44,22;79,59;48,64;66,33;75,17;44,22;84,02;0,00;8,84;8,843687818;8,843687818;8,843687818;13,26553173;8,843687818;13,26553173;8,843687818;13,26553173
1721307;Tupiratins;266,81;0,00;0,00;53,36;0,00;0,00;160,09;0,00;160,09;53,36;106,72;53,36;53,36;160,09;53,36;0,00;53,36;106,72;0,00;0,00;0,00;213,45;53,36179296;160,0853789;213,4471718;160,09;320,17;53,36;266,81;213,45;53,36;53,36;0,00;0,00;53,36;53,36;0,00;53,36;106,72;53,36;0,00;0,00;0;0;106,7235859;53,36179296;0;0;0;53,36179296
1722081;Wanderlândia;28,51;104,54;38,02;28,51;47,52;57,02;9,50;47,52;47,52;38,02;95,04;104,54;76,03;133,05;47,52;76,03;66,53;123,55;85,54;47,52;199,58;237,60;285,1168979;228,0935183;133,0545524;190,08;161,57;266,11;209,09;285,12;47,52;28,51;57,02;19,01;47,52;57,02;57,02;76,03;57,02;47,52;0,00;0,00;0;9,503896598;9,503896598;0;19,0077932;19,0077932;19,0077932;9,503896598
1722107;Xambioá;57,05;95,08;114,10;57,05;76,07;114,10;114,10;66,56;76,07;66,56;152,13;57,05;142,63;57,05;123,61;57,05;57,05;76,07;95,08;85,58;304,27;351,81;266,2356185;275,7440335;228,2019587;256,73;323,29;275,74;171,15;294,76;66,56;47,54;38,03;47,54;66,56;57,05;66,56;28,53;95,08;66,56;0,00;19,02;9,508414947;0;0;0;0;9,508414947;9,508414947;0
2100055;Açailândia;38,48;42,23;42,23;46,93;43,17;45,05;57,25;56,31;53,50;34,73;58,19;57,25;59,13;86,34;65,70;93,85;80,71;74,14;79,77;77,90;120,13;168,93;151,1027687;172,6888785;137,024871;162,37;183,01;171,75;207,41;208,35;30,97;23,46;39,42;32,85;43,17;39,42;38,48;52,56;54,43;45,05;4,69;1,88;7,508212107;2,81557954;10,32379165;5,63115908;9,385265134;9,385265134;6,569685594;6,569685594
2100204;Alcântara;10,83;0,00;37,91;21,66;27,08;75,82;70,40;27,08;59,57;37,91;27,08;75,82;48,74;48,74;113,72;75,82;43,32;64,98;92,06;59,57;135,38;124,55;146,2146648;151,6300227;211,1989603;135,38;129,97;108,31;102,89;216,61;37,91;54,15;37,91;64,98;37,91;16,25;59,57;70,40;75,82;64,98;0,00;0,00;0;0;0;0;0;0;0;0
2100402;Altamira do Maranhão;77,56;31,02;15,51;15,51;31,02;46,53;31,02;77,56;0,00;0,00;46,53;93,07;62,04;46,53;139,60;93,07;62,04;46,53;108,58;0,00;124,09;108,58;170,6219947;263,6885373;108,577633;201,64;139,60;155,11;232,67;124,09;46,53;0,00;46,53;62,04;31,02;62,04;46,53;62,04;108,58;46,53;0,00;0,00;0;0;0;0;0;0;0;0
2100436;Alto Alegre do Maranhão;16,63;29,11;41,58;33,27;37,43;45,74;62,38;37,43;58,22;37,43;66,53;41,58;62,38;62,38;54,06;62,38;58,22;66,53;62,38;45,74;120,59;124,75;162,1756487;158,0172987;95,64204923;174,65;182,97;182,97;170,49;199,60;66,53;45,74;37,43;70,69;37,43;41,58;24,95;37,43;49,90;45,74;4,16;0,00;12,4750499;4,158349967;4,158349967;8,316699933;8,316699933;4,158349967;8,316699933;0
2100477;Alto Alegre do Pindaré;38,90;31,12;35,01;54,45;27,23;62,23;42,78;38,90;50,56;35,01;46,67;70,01;46,67;58,34;50,56;62,23;58,34;58,34;27,23;77,79;280,05;229,48;256,7094516;272,2676002;252,8199144;217,81;178,92;194,48;190,59;299,49;19,45;31,12;23,34;35,01;54,45;31,12;46,67;46,67;38,90;62,23;0,00;3,89;0;0;0;11,66861144;0;7,77907429;3,889537145;3,889537145
2100501;Alto Parnaíba;0,00;0,00;9,00;9,00;0,00;9,00;9,00;9,00;9,00;9,00;45,01;27,01;72,01;36,01;81,02;72,01;81,02;81,02;63,01;27,01;189,04;144,03;189,0359168;270,0513097;207,0393375;270,05;216,04;207,04;108,02;126,02;27,01;9,00;27,01;36,01;90,02;63,01;36,01;63,01;135,03;45,01;0,00;0,00;0;9,001710325;9,001710325;0;9,001710325;54,01026195;0;0
2100550;Amapá do Maranhão;41,84;41,84;13,95;27,89;27,89;13,95;27,89;41,84;55,79;13,95;27,89;13,95;27,89;13,95;41,84;41,84;55,79;13,95;41,84;69,74;41,84;125,52;167,3640167;111,5760112;153,4170153;111,58;97,63;111,58;139,47;111,58;13,95;125,52;55,79;41,84;13,95;13,95;13,95;41,84;69,74;83,68;0,00;13,95;13,94700139;0;13,94700139;13,94700139;0;13,94700139;0;27,89400279
2100600;Amarante do Maranhão;35,05;26,96;43,14;35,05;32,35;32,35;32,35;62,01;35,05;26,96;45,83;45,83;56,62;59,31;45,83;51,23;45,83;51,23;40,44;45,83;110,54;140,20;88,97037017;126,7153757;148,2839503;113,24;188,73;164,46;145,59;153,68;29,66;56,62;37,75;56,62;40,44;56,62;75,49;43,14;48,53;75,49;8,09;10,79;5,393016044;0;0;5,393016044;5,393016044;16,17904813;0;5,393016044
2100709;Anajatuba;31,59;51,34;39,49;43,44;35,54;39,49;39,49;7,90;19,75;31,59;35,54;59,24;75,03;43,44;51,34;51,34;71,08;86,88;63,19;86,88;134,27;209,30;161,9145407;138,2197299;126,3723245;138,22;161,91;197,46;201,41;177,71;27,64;31,59;39,49;15,80;39,49;27,64;98,73;78,98;71,08;63,19;0,00;3,95;3,949135139;7,898270279;0;0;7,898270279;7,898270279;0;0
2100832;Apicum-Açu;28,54;17,12;17,12;22,83;22,83;17,12;11,42;22,83;0,00;11,42;39,96;51,37;45,66;39,96;51,37;51,37;22,83;34,25;51,37;74,21;97,04;119,87;97,03750214;165,5345625;119,8698556;154,12;154,12;114,16;97,04;234,03;39,96;5,71;5,71;39,96;39,96;22,83;28,54;39,96;11,42;68,50;0,00;0,00;0;0;0;0;5,708088361;0;0;5,708088361
2100873;Araguanã;0,00;26,83;8,94;0,00;0,00;17,89;35,77;8,94;8,94;8,94;17,89;26,83;17,89;35,77;17,89;26,83;35,77;35,77;35,77;44,71;116,26;107,32;169,9159363;116,2582722;62,60060812;53,66;187,80;125,20;98,37;71,54;8,94;17,89;35,77;8,94;8,94;35,77;44,71;44,71;35,77;26,83;17,89;0,00;0;0;0;0;0;0;8,943743851;17,8874877
2100956;Arame;39,18;11,76;19,59;31,35;39,18;47,02;27,43;27,43;27,43;39,18;39,18;54,86;31,35;47,02;50,94;54,86;47,02;58,78;58,78;50,94;113,64;133,23;129,3103448;101,8808777;156,7398119;152,82;148,90;176,33;172,41;180,25;31,35;35,27;58,78;58,78;50,94;39,18;43,10;27,43;39,18;35,27;11,76;7,84;3,91895599;7,83791198;15,67582396;7,83791198;11,75686797;3,91895599;3,91895599;15,67582396
2101004;Arari;44,11;16,97;13,57;40,72;37,32;30,54;37,32;50,90;13,57;20,36;57,68;44,11;67,86;74,65;81,43;54,29;50,90;54,29;71,25;61,07;159,47;190,01;169,6525516;203,5830619;200,1900109;200,19;213,76;186,62;128,94;156,08;20,36;23,75;30,54;54,29;44,11;40,72;78,04;61,07;91,61;64,47;0,00;6,79;3,393051031;0;6,786102063;0;3,393051031;3,393051031;3,393051031;3,393051031
2101103;Axixá;16,96;33,93;8,48;0,00;25,45;50,89;33,93;42,41;59,37;33,93;101,78;42,41;25,45;25,45;59,37;42,41;59,37;93,30;101,78;59,37;144,19;178,12;110,2629347;127,2264631;135,7082273;161,15;262,93;118,74;152,67;101,78;42,41;50,89;50,89;42,41;42,41;25,45;59,37;33,93;8,48;42,41;0,00;0,00;8,481764207;0;8,481764207;0;0;0;0;0
2101202;Bacabal;40,50;45,32;55,92;40,50;52,07;45,32;75,21;86,78;74,24;73,28;38,57;70,39;69,42;55,92;67,50;71,35;73,28;77,14;66,53;79,07;252,63;227,56;193,8077928;176,4518711;172,5949996;210,20;197,66;186,09;203,45;199,59;45,32;54,00;38,57;61,71;54,00;60,75;36,64;53,03;80,03;76,17;2,89;1,93;6,749525123;2,892653624;7,713742997;6,749525123;3,856871499;13,49905025;7,713742997;5,785307248
2101251;Bacabeira;29,47;23,58;0,00;47,15;29,47;23,58;29,47;17,68;17,68;35,36;29,47;58,94;64,84;64,84;47,15;47,15;47,15;53,05;29,47;41,26;147,35;170,93;135,5652481;135,5652481;188,6125192;170,93;188,61;170,93;100,20;153,25;47,15;35,36;29,47;64,84;23,58;35,36;100,20;58,94;106,09;70,73;0,00;0,00;0;5,894141224;0;0;0;5,894141224;0;5,894141224
