IBGE;MUNIC;UF;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC
2606705;Ibirajuba;PE;17814,633;2185,809;17772,161;44570,437;82343,041;85527,388;11003,14
2606804;Igarassu;PE;65719,526;1118978,001;1156041,29;565014,985;2905753,802;3471426,905;29003,48
2606903;Iguaracy;PE;18880,452;3305,278;26010,983;59377,415;107574,129;112369,307;9161,79
2607000;Inajá;PE;21350,767;7335,632;48664,673;107710,9;185061,971;196879,956;8191,73
2607109;Ingazeira;PE;7080,286;1506,328;11101,756;29218,259;48906,629;50497,19;11130,08
2607208;Ipojuca;PE;189928,854;7078373,152;3544328,92;869625,194;11682256,12;14929346,49;150647,79
2607307;Ipubi;PE;17122,725;68366,057;88115,745;146623,516;320228,043;340374,467;10800,4
2607406;Itacuruba;PE;8433,584;2302,755;15873,476;42350,535;68960,349;71285,977;14220,22
2607505;Itaíba;PE;58430,798;7145,645;75347,284;128629,701;269553,428;283413,471;10789,31
2607604;Ilha de Itamaracá;PE;7123,127;25330,302;111365,387;136524,645;280343,46;299232,343;11051,57
2607653;Itambé;PE;97936,298;17690,054;185377,259;175374,8;476378,411;522657,422;14321,34
2607703;Itapetim;PE;18358,885;5773,359;37998,835;71778,023;133909,101;139873,235;10367,12
2607752;Itapissuma;PE;30022,9;1129462,897;550803,347;166573,013;1876862,156;2383640,539;87814,64
2607802;Itaquitinga;PE;33641,787;7538,531;33463,151;80871,766;155515,235;160856,66;9431,09
2607901;Jaboatão dos Guararapes;PE;92991,243;2312757,015;7568041,873;2851983,206;12825773,34;16133556,25;22680,83
2607950;Jaqueira;PE;8838,182;3524,202;26019,146;69231,755;107613,286;111801,47;9611,54
2608008;Jataúba;PE;12987,729;4096,482;41387,849;89101,028;147573,088;154862,064;8948,98
2608057;Jatobá;PE;15670,838;6098,058;42334,166;79366,783;143469,846;153792,815;10318,9
2608107;João Alfredo;PE;9821,63;42103,466;92028,108;151804,913;295758,118;316644,152;9432,35
2608206;Joaquim Nabuco;PE;8705,615;39952,226;41871,181;78406,094;168935,116;181310,255;11332,6
2608255;Jucati;PE;37314,739;3037,969;24153,548;61343,041;125849,297;129269,988;11197,05
2608305;Jupi;PE;56130,921;17410,838;47414,001;84753,587;205709,347;214224,309;14274,96
2608404;Jurema;PE;16174,284;4549,903;29335,299;78474,572;128534,058;132839,971;8579,73
2608453;Lagoa do Carro;PE;85624,659;11199,337;78056,612;104143,348;279023,955;300634,52;16313,12
2608503;Lagoa de Itaenga;PE;33367,595;162880,697;127273,46;119740,399;443262,152;482858,549;22468,99
2608602;Lagoa do Ouro;PE;34519,767;3194,577;27304,787;69552,127;134571,258;139223,059;10467,9
2608701;Lagoa dos Gatos;PE;21769,57;4984,633;28228,779;75588,065;130571,047;135442,681;8286,49
2608750;Lagoa Grande;PE;153714,846;32672,174;109354,535;129089,43;424830,985;456843,601;17510,3
2608800;Lajedo;PE;56558,774;30778,583;231429,474;203222,107;521988,938;585575,816;14323,21
2608909;Limoeiro;PE;38356,177;68987,18;382509,386;259224,875;749077,617;838342,782;14930,68
2609006;Macaparana;PE;33240,862;11435,98;89974,59;126121,143;260772,575;283578,09;11092,43
2609105;Machados;PE;33081,407;40947,337;49812,855;78645,415;202487,015;216295,27;13069,99
2609154;Manari;PE;8681,161;3322,204;24510,612;98891,578;135405,554;139153,111;6293,67
2609204;Maraial;PE;5644,53;2337,423;19995,178;62162,124;90139,255;92489,611;8333,9
2609303;Mirandiba;PE;8120,52;8569,053;58173,462;73439,761;148302,795;163405,618;10509,75
2609402;Moreno;PE;64911,634;175307,752;279647,094;283920,387;803786,867;892506,355;13990,88
2609501;Nazaré da Mata;PE;55047,809;144044,111;235328,852;176066,481;610487,253;688467,949;21071,46
2609600;Olinda;PE;3883,929;633838,412;2887532,109;1567960,896;5093215,346;5788249,961;14700,91
2609709;Orobó;PE;193174,216;7939,449;72461,933;108894,539;382470,138;398794,429;16626,83
2609808;Orocó;PE;50996,787;7424,26;35425,981;81708,106;175555,135;186447,62;12178,95
2609907;Ouricuri;PE;35602,819;70980,648;302230,343;305462,438;714276,248;780512,688;11076,44
2610004;Palmares;PE;18401,554;29520,36;484185,28;284687,151;816794,346;924145,709;14497,54
2610103;Palmeirina;PE;17351,426;2171,336;15333,649;43319,385;78175,796;79959,02;10648,42
2610202;Panelas;PE;21253,077;6739,911;58066,793;135395,604;221455,386;229556,335;8682,82
2610301;Paranatama;PE;21883,353;153063,999;30354,642;69931,603;275233,597;285773,328;24618,65
2610400;Parnamirim;PE;16420,197;7707,403;66876,137;104874,281;195878,019;213190,379;9604,04
2610509;Passira;PE;14458,387;9029,54;81096,443;144898,356;249482,727;264546,745;9167,82
2610608;Paudalho;PE;358992,603;55294,797;204607,687;262251,965;881147,053;926328,024;16153,32
2610707;Paulista;PE;14674,766;796495,972;2620162,701;1401679,534;4833012,972;5591651,533;16596,43
2610806;Pedra;PE;51635,324;76901,57;58877,328;99801,413;287215,635;306398,452;13488,22
2610905;Pesqueira;PE;48340,119;83533,991;318475,253;323233,366;773582,729;869650,98;12776,4
2611002;Petrolândia;PE;62540,149;1104722,464;266998,683;188180,988;1622442,284;1675876,169;44994,8
2611101;Petrolina;PE;835938,419;916340,284;3494358,884;1759674,158;7006311,744;7994036,417;22244,46
2611200;Poção;PE;6609,306;2932,694;28284,599;58438,352;96264,95;102107,077;9029,63
2611309;Pombos;PE;67005,784;110826,816;161892,641;135475,245;475200,486;532583,088;19577,38
2611408;Primavera;PE;59751,921;71465,883;59295,04;84483,114;274995,958;291695,706;19151,45
2611507;Quipapá;PE;15841,39;5761,918;45538,078;115875,049;183016,435;192324,987;7310,24
2611533;Quixaba;PE;8922,41;1804,339;16747,537;36973,078;64447,365;67064,241;9868,19
2611606;Recife;PE;60087,795;6208333,907;31199529,16;7699937,13;45167887,99;54970305,43;33094,37
2611705;Riacho das Almas;PE;66165,735;15961,918;62352,692;102213,04;246693,386;260563,146;12560,89
2611804;Ribeirão;PE;97905,36;50219,566;167868,552;223018,006;539011,483;576406,602;12055,44
2611903;Rio Formoso;PE;74280,791;65189,487;89160,868;130138,643;358769,79;379871,384;16015,49
2612000;Sairé;PE;59072,372;6480,609;45926,681;55877,054;167356,717;176225,317;18356,8
2612109;Salgadinho;PE;5196,196;1847,224;17332,698;53610,895;77987,012;80938,432;7217,62
2612208;Salgueiro;PE;15847,289;72094,717;492140,064;285642,144;865724,214;1002105,382;16278,25
2612307;Saloá;PE;30620,994;8384,417;41102,109;82267,639;162375,159;171050,925;10771,47
2612406;Sanharó;PE;30096,51;9987,161;67494,536;126197,233;233775,439;248264,475;9091,27
2612455;Santa Cruz;PE;14997,246;3763,661;30543,873;78123,694;127428,474;133591,622;8501,98
2612471;Santa Cruz da Baixa Verde;PE;5568,23;5998,679;31413,155;63679,92;106659,984;113553,794;8935,61
2612505;Santa Cruz do Capibaribe;PE;4629,404;228824,79;886124,293;482339,979;1601918,466;1925733,505;17222,96
2612554;Santa Filomena;PE;10156,842;4373,95;23546,535;69531,714;107609,042;111829,714;7636,03
2612604;Santa Maria da Boa Vista;PE;187332,818;23885,729;116385,95;207750,211;535354,708;563999,761;13344,05
2612703;Santa Maria do Cambucá;PE;2730,005;7417,15;35000,874;69537,105;114685,134;122261,918;8545
2612802;Santa Terezinha;PE;9066,376;9968,29;30704,008;58565,283;108303,957;114824,154;9637,75
2612901;São Benedito do Sul;PE;8696,157;2823,861;22833,487;79430,375;113783,88;117016,666;7205,9
2613008;São Bento do Una;PE;917838,284;46600,214;195298,056;279073,563;1438810,118;1485705,93;24529,96
2613107;São Caitano;PE;34278,29;49095,425;144389,807;173176,246;400939,767;447678,66;11941,92
2613206;São João;PE;166128,121;12309,093;79225,228;114242,4;371904,843;390210,544;16964,2
2613305;São Joaquim do Monte;PE;17395,354;6233,822;46770,091;107461,886;177861,154;185466,682;8650,9
2613404;São José da Coroa Grande;PE;12898,614;12476,621;122076,715;112779,246;260231,196;291007,407;13307,45
2613503;São José do Belmonte;PE;21215,666;28856,415;110236,309;151805,109;312113,499;341543,949;10021,24
2613602;São José do Egito;PE;66851,624;22212,369;151817,624;160246,327;401127,943;441117,369;12894,4
2613701;São Lourenço da Mata;PE;48159,303;229189,48;523610,226;494195,891;1295154,9;1444200,155;12568,1
2613800;São Vicente Férrer;PE;45369,784;7004,666;53267,099;90634,335;196275,884;209528,124;11544,25
2613909;Serra Talhada;PE;49590,22;143768,421;813010,973;429764,288;1436133,902;1693347,295;19359,84
2614006;Serrita;PE;22085,486;3966,891;34130,153;95558,919;155741,449;161152,641;8382,02
2614105;Sertânia;PE;16355,497;18931,582;121836,166;172282,94;329406,185;367388,668;10151,94
2614204;Sirinhaém;PE;150069,456;127951,683;172543,143;225501,756;676066,038;722495,019;15423,1
2614303;Moreilândia;PE;11665,206;2124,007;21194,299;52600,038;87583,55;90987,135;8074,11
2614402;Solidão;PE;6880,307;1310,102;11353,786;35516,101;55060,297;56660,704;9390,24
2614501;Surubim;PE;16175,963;83788,707;423486,503;294476,611;817927,784;915557,836;13831,85
2614600;Tabira;PE;19651,752;17678,954;111094,069;143230,46;291655,234;314902,854;10911,39
2614709;Tacaimbó;PE;17429,744;20106,788;37100,558;65637,718;140274,808;149158,911;11614,02
2614808;Tacaratu;PE;12097,237;49130,437;50434,62;128098,26;239760,554;251978,426;9530,56
2614857;Tamandaré;PE;12989,552;24086,954;189200,586;138399,929;364677,021;395834,25;16595,43
2615003;Taquaritinga do Norte;PE;8806,319;55430,144;107339,587;136367,149;307943,198;334641,961;11354,57
2615102;Terezinha;PE;12958,651;3127,921;14735,712;42434,002;73256,286;75618,355;10463,31
2615201;Terra Nova;PE;4504,284;11139,461;21390,937;51610,29;88644,972;95262,232;9236,21
2615300;Timbaúba;PE;42179,956;75801,711;317842,58;240794,97;676619,217;746606,922;14197,56
2615409;Toritama;PE;444,173;109198,891;319330,236;230999,051;659972,35;764572,35;16237,1
2615508;Tracunhaém;PE;30129,618;5120,325;54390,554;68405,62;158046,118;176619,046;12746,76
2615607;Trindade;PE;7964,522;64686,581;164919,956;133806,839;371377,898;419024,45;13472,16
2615706;Triunfo;PE;8839,375;5661,914;59191,664;72466,988;146159,942;157357,628;10330,73
2615805;Tupanatinga;PE;20834,452;5666,726;53504,125;135002,512;215007,815;227130,162;8172,21
2615904;Tuparetama;PE;8236,592;5723,064;28292,747;41191,145;83443,548;89138,565;10783,76
2616001;Venturosa;PE;34410,177;45074,296;67675,551;87602,517;234762,54;247348,959;13132,41
2616100;Verdejante;PE;5201,914;3220,505;19474,398;49898,015;77794,832;80930,642;8454,94
2616183;Vertente do Lério;PE;3058,658;7975,089;17836,711;42323,979;71194,437;74060,297;9840,59
2616209;Vertentes;PE;4659,705;13583,909;61490,127;102072,935;181806,675;194510,533;9187,16
2616308;Vicência;PE;188122,598;42520,522;104485,887;164889,038;500018,045;519425,664;15789,45
2616407;Vitória de Santo Antão;PE;124020,082;1100864,698;1816036,516;638099,352;3679020,649;4551843,195;32423,08
2616506;Xexéu;PE;13442,084;2931,847;39553,623;77234,856;133162,409;141411,218;9561,92
2700102;Água Branca;AL;34102,722;6899,598;46764,278;108473,15;196239,748;202654,662;10001,22
2700201;Anadia;AL;87012,19;14073,413;47803,82;93025,169;241914,592;250457,465;14306,13
2700300;Arapiraca;AL;1159463,243;466659,368;2675377,754;952593,658;5254094,023;5915937,693;25248,44
2700409;Atalaia;AL;888066,539;92735,516;219962,43;251712,02;1452476,505;1500344,104;31559,62
2700508;Barra de Santo Antônio;AL;107404,498;13174,94;46800,942;88279,41;255659,79;262005,115;16172,16
2700607;Barra de São Miguel;AL;42233,334;28737,608;102820,415;49892,815;223684,172;238430,79;28270,19
2700706;Batalha;AL;33768,811;11765,037;68504,495;102872,354;216910,698;229932,739;12469,24
2700805;Belém;AL;137598,741;4534,872;17457,819;30628,525;190219,957;191318,362;45271,74
2700904;Belo Monte;AL;76750,475;16365,495;15589,435;39957,117;148662,522;151386,626;22537,83
2701001;Boca da Mata;AL;217957,807;41938,917;94279,843;130706,467;484883,034;506027,823;18448,64
2701100;Branquinha;AL;658730,791;10645,257;48277,071;55563,018;773216,136;775409,703;74372,69
2701209;Cacimbinhas;AL;45893,75;4869,357;28584,032;57045,065;136392,204;140460,885;12862,72
2701308;Cajueiro;AL;38159,218;5458,691;47587,686;110957,424;202163,019;207869,366;9714,88
2701357;Campestre;AL;29739,831;1842,302;16163,661;38292,701;86038,495;87758,974;12587,35
2701407;Campo Alegre;AL;150205,571;100779,421;149033,312;281982,303;682000,606;734648,021;12667
2701506;Campo Grande;AL;21789,035;5157,761;20721,598;55204,706;102873,101;106114,128;11081,26
2701605;Canapi;AL;21849,944;3587,421;39062,567;96129,635;160629,568;166475,439;9397,43
2701704;Capela;AL;72304,449;6884,7;61266,363;100628,651;241084,164;247980,898;14667,35
2701803;Carneiros;AL;10666,638;2510,148;19379,862;55930,061;88486,71;90775,17;9487,37
2701902;Chã Preta;AL;112885,696;2945,993;18266,89;39248,654;173347,233;175470,65;24000,91
2702009;Coité do Nóia;AL;110949,378;4125,85;32965,267;59667,553;207708,049;211484,481;19962,67
2702108;Colônia Leopoldina;AL;201315,797;18520,8;58202,803;108401,392;386440,792;397369,17;18115,76
2702207;Coqueiro Seco;AL;40852,055;2056,455;14379,159;37457,204;94744,872;96035,53;16327,02
2702306;Coruripe;AL;618477,321;362659,151;344007,09;289629,976;1614773,538;1782442,336;30919,95
2702355;Craíbas;AL;82713,628;150270,053;105543,512;120608,353;459135,546;480701,675;19704,12
2702405;Delmiro Gouveia;AL;42172,768;42217,162;281368,05;264616,139;630374,119;673799,771;12834,04
2702504;Dois Riachos;AL;24287,77;2434,791;20119,254;55345,15;102186,966;105248,374;9516,99
2702553;Estrela de Alagoas;AL;34144,13;4048,916;30541,764;81784,444;150519,254;154328,594;8431,41
2702603;Feira Grande;AL;240016,445;12881,857;52673,781;115961,067;421533,15;427545,189;19265,73
2702702;Feliz Deserto;AL;87469,589;25765,948;22115,023;24135,982;159486,543;164023,46;34150,21
2702801;Flexeiras;AL;189382,539;6968,379;35302,925;62100,543;293754,386;297765,472;23221,2
2702900;Girau do Ponciano;AL;220125,802;13471,1;105234,745;193554,299;532385,946;549523,417;13225,91
2703007;Ibateguara;AL;84563,22;4256,03;33904,713;69945,744;192669,707;196463,108;12563,99
2703106;Igaci;AL;115102,819;7111,355;57709,35;126194,317;306117,842;311913,661;12186,03
2703205;Igreja Nova;AL;246715,243;83431,603;74749,483;129820,952;534717,28;571817,487;23178,66
2703304;Inhapi;AL;37132,718;4019,802;39744,502;87866,501;168763,524;174740,67;9497,81
2703403;Jacaré dos Homens;AL;23137,605;2003,701;12774,503;35629,094;73544,903;74939,905;14453,21
2703502;Jacuípe;AL;135930,999;3281,861;17601,778;36197,411;193012,049;194514,468;27819,57
2703601;Japaratinga;AL;102271,518;6501,123;86635,522;45565,284;240973,447;251980,219;29841,33
2703700;Jaramataia;AL;31108,435;1985,483;11589,59;31959,145;76642,653;77881,652;13542,28
2703759;Jequiá da Praia;AL;246720,027;19767,119;36493,032;70266,498;373246,676;381988,729;33230,86
2703809;Joaquim Gomes;AL;343583,568;12522,331;52736,77;107229,469;516072,137;520954,822;21556,45
2703908;Jundiá;AL;16922,065;1856,438;9536,456;25503,69;53818,649;54787,252;13301,11
2704005;Junqueiro;AL;288219,088;17664,869;96486,727;133778,555;536149,239;550023,792;22253,75
2704104;Lagoa da Canoa;AL;112651,331;11101,117;46110,782;96957,01;266820,239;273016,115;15431,61
2704203;Limoeiro de Anadia;AL;395914,117;27993,35;87297,568;149447,509;660652,545;685127,197;23703,54
2704302;Maceió;AL;315686,814;4406278,19;14292529,79;4164508,122;23179002,92;27484016,31;26642,2
2704401;Major Isidoro;AL;89985,156;7547,976;69119,546;107262,083;273914,761;283425,053;14226,02
2704500;Maragogi;AL;473859,525;32767,457;390607,435;171890,84;1069125,256;1118831,141;33547,15
2704609;Maravilha;AL;21331,346;2144,794;21242,766;42779,014;87497,92;90739,997;10253,11
2704708;Marechal Deodoro;AL;175566,589;1291988,245;748222,858;319191,13;2534968,822;3409482,655;64514,89
2704807;Maribondo;AL;41595,871;5812,308;66022,303;65376,582;178807,065;187982,23;14324,64
2704906;Mar Vermelho;AL;19002,017;1883,01;8484,576;20637,775;50007,378;50940,404;14663,33
2705002;Mata Grande;AL;168503,318;6865,484;55155,726;117967,569;348492,097;354593,887;14071,19
2705101;Matriz de Camaragibe;AL;96664,177;50269,185;87679,39;123693,052;358305,804;385866,076;15668,42
2705200;Messias;AL;33324,417;31433,837;49948,224;93095,95;207802,427;221089,593;12147,11
2705309;Minador do Negrão;AL;27573,649;1470,085;13081,755;30935,492;73060,981;74499,697;14016,88
2705408;Monteirópolis;AL;9289,908;7027,383;17388,552;43593,226;77299,069;80981,34;11292,89
2705507;Murici;AL;322182,698;24880,495;93194,079;130833,189;571090,461;588107,591;20687,62
2705606;Novo Lino;AL;86524,373;4025,735;26972,405;66899,601;184422,114;187225,66;14584,85
2705705;Olho d'Água das Flores;AL;31082,759;13744,938;108819,324;95095,508;248742,529;271774,973;12529,97
2705804;Olho d'Água do Casado;AL;13989,963;2226,08;20618,916;52943,908;89778,866;92932,957;9775,21
2705903;Olho d'Água Grande;AL;23157,771;1415,422;10630,181;33533,921;68737,295;69585,967;13556,59
2706000;Olivença;AL;14785,935;2984,042;24144,878;62960,467;104875,322;108843,03;9317,95
2706109;Ouro Branco;AL;16633,864;2975,66;28356,316;58705,832;106671,672;110449,038;9543,68
2706208;Palestina;AL;3893,624;1302,83;8817,07;31085,686;45099,211;45910,584;9071,45
2706307;Palmeira dos Índios;AL;175560,922;92901,41;486033,553;341752,158;1096248,043;1181478,008;16085,04
2706406;Pão de Açúcar;AL;62425,433;14069,459;59223,098;119989,374;255707,364;266596,205;10967,88
2706422;Pariconha;AL;64247,639;4382,512;21162,585;51909,174;141701,91;144982,069;13747,59
2706448;Paripueira;AL;38762,534;52914,417;70524,409;65442,249;227643,609;236804,077;17561,86
2706505;Passo de Camaragibe;AL;191019,343;7242,963;46523,763;85427,413;330213,483;337318,827;22090,3
2706604;Paulo Jacinto;AL;42864,686;3041,428;18687,416;42898,295;107491,825;109869,837;14540,74
2706703;Penedo;AL;250958,885;46160,291;351093,441;288065,448;936278,065;983851,226;15371,47
2706802;Piaçabuçu;AL;292794,672;9676,369;60614,426;84827,145;447912,611;458381,426;25653,76
2706901;Pilar;AL;91066,806;109974,385;190136,849;234184,828;625362,867;676106,26;19147,73
2707008;Pindoba;AL;31857,355;863,272;6045,251;20138,376;58904,255;59433,604;20473,17
2707107;Piranhas;AL;102527,144;15597,78;86907,735;123602,413;328635,072;344017,53;13584,64
2707206;Poço das Trincheiras;AL;29366,343;2795,306;22007,242;67793,481;121962,371;125601,491;8693,95
2707305;Porto Calvo;AL;112750,14;35411,133;112349,698;130770,21;391281,181;412849,203;15105,53
2707404;Porto de Pedras;AL;191257,181;16262,23;61840,758;56001,154;325361,323;333197,708;43738,21
2707503;Porto Real do Colégio;AL;104715,245;5427,873;51615,409;97918,871;259677,398;268866,529;13337,96
2707602;Quebrangulo;AL;89767,45;6362,61;26746,595;61867,764;184744,419;189051,27;16876,56
2707701;Rio Largo;AL;48209,707;216168,098;560468,127;378936,923;1203782,856;1422908,554;18806,12
2707800;Roteiro;AL;125267,164;3456,437;26399,045;46334,914;201457,56;204122,214;30769,1
2707909;Santa Luzia do Norte;AL;31698,917;99694,093;47508,323;41605,017;220506,35;277384,636;37770,24
2708006;Santana do Ipanema;AL;52193,585;30894,657;316140,325;186699,195;585927,762;646281,938;13489,5
2708105;Santana do Mundaú;AL;1233702,269;19350,787;90188,346;60052,746;1403294,148;1408563,032;132421,08
