IBGE;MUNIC;NHB2114;NHB2115;NHB2116;NHB2117;NHB2118;NHB2119;NHB2120;NHB2121;NHB2122;NHB2123;NHB2124;NHB2214;NHB2215;NHB2216;NHB2217;NHB2218;NHB2219;NHB2220;NHB2221;NHB2222;NHB2223;NHB2224;NHB2314;NHB2315;NHB2316;NHB2317;NHB2318;NHB2319;NHB2320;NHB2321;NHB2322
5106315;Novo Santo Antônio;8,77;9,04;8,87;8,04;6,25;5,68;4,96;5,61;8,94;12,23;16,59;69,30;85,82;93,91;95,45;69,68;31,63;25,37;20,04;12,58;8,68;6,57;;;5,34;5,20;;;100,00;100,00;100,00
5106422;Peixoto de Azevedo;61,93;61,81;61,67;63,68;67,91;71,73;72,26;73,10;74,95;75,97;78,20;2,76;1,83;1,35;6,35;13,59;18,85;19,68;17,62;13,62;11,83;10,71;68,84;67,17;64,32;64,27;79,24;79,28;64,27;64,27;67,77
5106505;Poconé;68,40;67,75;67,91;69,28;72,24;73,38;74,64;75,01;76,46;76,70;76,76;12,11;13,88;15,68;18,92;24,00;25,53;25,32;25,70;22,65;22,57;22,92;72,63;74,23;69,56;65,37;67,92;71,14;72,57;72,57;70,39
5106653;Pontal do Araguaia;89,73;89,43;91,05;90,85;92,68;93,12;93,94;94,25;92,96;92,72;91,81;22,50;13,03;8,49;8,29;11,26;17,95;32,23;37,59;39,98;45,23;48,10;;;100,00;;;100,00;100,00;100,00;100,00
5106703;Ponte Branca;94,54;95,29;95,65;96,70;97,29;96,67;96,98;96,51;96,18;95,79;96,18;42,18;42,19;39,89;20,95;10,77;5,22;2,91;2,72;2,18;1,77;1,65;;;93,14;94,81;92,32;96,45;98,06;99,67;80,23
5106752;Pontes e Lacerda;65,64;70,43;73,09;74,58;75,87;76,84;77,00;77,10;77,12;77,87;78,37;33,22;33,69;35,54;37,97;39,75;40,89;41,80;40,30;40,77;40,98;40,78;83,71;83,71;83,71;83,97;83,71;82,83;83,71;83,71;88,59
5106778;Porto Alegre do Norte;58,82;58,98;58,39;57,28;56,00;54,28;54,68;55,70;56,26;58,23;58,57;20,72;17,34;13,61;10,59;11,29;24,58;25,05;19,94;12,46;11,05;12,70;;;100,00;;;48,18;48,18;54,48;74,21
5106802;Porto dos Gaúchos;82,40;84,53;84,96;84,53;86,39;87,52;88,15;87,25;87,28;87,29;86,20;18,76;5,07;0,44;0,30;0,17;0,16;0,46;0,55;0,47;0,45;0,44;82,11;92,46;96,70;97,29;99,47;;100,00;100,00;100,00
5106828;Porto Esperidião;59,73;61,60;62,84;65,12;67,51;68,60;71,35;71,51;71,44;71,21;71,56;17,60;12,65;12,31;10,56;9,41;9,85;9,66;33,86;29,77;30,59;30,87;52,09;50,02;49,23;48,44;49,12;38,10;38,10;38,10;40,26
5106851;Porto Estrela;66,86;68,73;63,78;61,25;57,48;56,32;55,40;56,29;55,83;55,15;55,67;18,48;15,99;12,16;9,83;6,99;6,54;5,76;4,29;6,88;5,90;4,91;;;97,91;;;;51,89;76,34;63,03
5107040;Primavera do Leste;81,58;83,76;85,33;86,27;89,15;91,09;91,29;90,50;91,10;90,99;90,48;66,07;72,00;50,33;43,14;50,58;52,89;57,70;64,01;66,01;69,67;73,57;100,00;100,00;100,00;100,00;100,00;94,63;94,63;94,63;94,48
5107065;Querência;45,99;50,38;51,50;54,47;60,95;64,85;68,22;70,72;73,30;78,13;80,63;10,52;5,92;1,39;1,16;0,99;0,95;0,80;0,67;0,48;0,51;0,47;71,52;72,72;88,00;92,00;91,30;100,00;100,00;100,00;92,46
5107107;São José dos Quatro Marcos;78,19;79,61;79,56;81,27;83,85;82,56;82,85;80,31;80,05;80,07;80,37;49,06;44,98;37,68;27,99;21,45;19,02;18,52;17,15;16,72;16,61;16,33;75,60;75,59;75,94;76,28;;;76,36;76,60;74,83
5107156;Reserva do Cabaçal;76,65;78,84;78,16;76,30;77,21;77,72;77,10;78,79;80,96;79,97;78,67;39,93;34,88;32,33;29,37;23,69;17,10;11,21;9,39;7,03;7,28;7,08;;;72,02;;;;32,45;72,62;96,42
5107206;Rio Branco;85,13;86,54;85,22;86,65;88,57;88,77;88,17;87,06;86,23;86,55;86,45;77,99;41,00;15,46;7,33;1,31;0,66;0,63;0,63;0,63;0,72;0,77;81,12;81,28;81,76;80,41;100,00;98,91;99,51;100,00;100,00
5107248;Santa Carmem;85,71;87,68;86,96;87,18;87,97;87,75;86,31;86,86;86,00;85,23;84,66;83,04;81,90;67,80;54,83;59,00;61,60;67,95;46,79;73,59;82,43;88,17;98,40;90,70;92,26;94,79;94,14;75,43;75,43;75,41;76,16
5107263;Santo Afonso;60,61;66,87;73,36;74,95;76,64;76,34;77,05;76,26;75,58;76,01;77,43;84,21;88,31;65,12;64,63;62,00;58,64;58,99;66,34;44,08;36,99;30,34;69,26;;;100,00;97,26;96,95;96,80;100,00;100,00
5107297;São José do Povo;59,66;59,34;57,89;54,11;57,99;60,07;60,54;62,88;64,35;64,85;62,88;9,11;4,99;4,25;4,12;4,84;4,61;4,51;3,83;3,14;2,69;2,34;87,26;86,32;85,29;85,72;;;71,91;38,03;54,33
5107354;São José do Xingu;75,13;74,68;74,49;76,00;74,54;75,79;77,13;79,29;83,90;84,73;84,93;55,97;49,29;42,89;37,52;25,25;17,65;18,10;14,17;10,01;7,69;5,69;;;100,00;100,00;;;;;
5107404;São Pedro da Cipa;92,48;92,47;92,56;79,75;87,35;91,14;90,82;91,39;90,73;91,99;92,32;54,81;54,68;57,08;55,68;65,88;73,89;69,44;62,69;59,43;66,02;76,99;;;89,03;90,64;90,14;100,00;100,00;100,00;98,35
5107578;Rondolândia;2,23;1,02;4,44;8,29;20,51;27,03;32,91;35,74;34,21;31,15;32,30;3,02;2,00;0,89;0,83;1,84;1,68;1,55;1,19;0,99;0,99;0,92;;;26,37;26,15;;;26,14;;25,73
5107701;Rosário Oeste;63,16;64,04;64,74;63,56;59,31;60,88;61,65;61,31;61,54;62,56;62,38;11,16;6,92;5,86;6,35;7,58;6,76;7,02;5,79;4,62;8,27;6,52;;;67,58;71,56;70,19;;100,00;;
5107743;Santa Cruz do Xingu;63,36;63,26;62,10;62,64;62,10;64,29;63,47;64,36;67,48;68,40;69,72;27,72;21,87;7,01;4,74;3,10;2,81;7,39;15,73;22,60;16,16;12,01;100,00;100,00;97,32;100,00;;;;;57,91
5107750;Salto do Céu;66,55;69,19;67,29;70,24;71,05;69,78;69,57;71,48;71,69;74,39;75,38;12,62;8,10;4,91;3,77;3,00;6,72;9,86;10,09;9,17;8,42;7,46;59,00;55,88;55,89;67,22;100,00;100,00;100,00;100,00;87,69
5107768;Santa Rita do Trivelato;75,62;78,26;83,40;84,69;83,73;81,93;81,52;81,88;79,49;77,74;76,50;9,82;6,40;5,35;7,75;8,21;7,92;10,65;40,49;63,79;68,48;68,99;52,95;54,87;54,86;54,87;;100,00;100,00;97,33;69,99
5107776;Santa Terezinha;54,69;56,18;56,83;56,14;56,30;56,75;57,19;55,79;54,48;53,63;53,21;32,89;37,57;44,13;31,18;28,83;29,38;26,69;30,51;30,03;30,28;27,89;;;;;;;;;45,44
5107792;Santo Antônio do Leste;68,83;70,67;70,74;70,33;69,73;70,19;70,37;71,58;74,39;74,50;69,24;8,99;5,65;3,78;3,89;5,94;5,78;6,22;6,47;5,69;11,85;13,57;51,86;50,32;49,49;53,05;54,75;53,25;51,71;51,84;73,31
5107800;Santo Antônio de Leverger;45,36;46,37;47,51;49,58;52,31;54,86;56,39;54,72;55,21;53,27;52,03;23,43;14,88;13,18;24,11;29,25;31,48;34,46;37,76;33,35;32,75;33,80;;;;;;;67,65;67,55;90,12
5107859;São Félix do Araguaia;57,78;55,70;56,64;55,92;60,36;62,77;62,15;63,22;67,97;70,14;70,53;57,33;56,78;46,78;60,09;59,47;50,53;49,40;48,72;50,95;45,43;46,64;68,71;68,44;68,04;58,15;58,15;57,69;91,92;91,65;83,58
5107875;Sapezal;92,68;93,90;94,44;94,87;95,26;95,70;95,82;96,18;96,43;95,99;95,91;17,24;6,02;4,26;3,52;2,49;1,83;3,13;2,66;2,26;2,27;6,03;84,43;81,24;87,00;87,47;84,86;83,59;97,23;96,16;91,31
5107883;Serra Nova Dourada;35,41;36,75;35,15;33,23;36,35;35,89;33,70;32,86;33,78;33,78;31,00;70,70;71,54;39,27;49,05;39,85;36,01;34,36;32,77;28,15;22,02;21,62;;;;;;;;59,59;59,28
5107925;Sorriso;93,81;93,75;94,12;94,23;94,35;94,45;94,78;95,43;95,71;95,95;96,22;78,72;52,07;31,69;24,66;21,67;23,09;24,73;21,61;17,57;20,56;23,80;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;87,74
5107941;Tabaporã;48,17;60,84;72,62;72,56;73,90;74,42;75,41;78,10;80,77;83,05;87,20;48,31;33,33;32,45;22,13;18,14;15,88;12,83;12,31;11,66;11,86;10,98;87,10;88,10;90,34;96,68;;;99,90;;50,42
5107958;Tangará da Serra;86,76;90,27;91,89;93,28;92,68;89,59;89,22;89,85;90,92;90,76;91,39;26,74;22,57;24,29;26,36;26,86;21,22;19,15;15,91;13,40;11,54;11,60;96,67;99,06;99,51;100,00;100,00;100,00;99,99;98,21;86,17
5108006;Tapurah;87,99;89,58;91,68;91,95;92,90;93,43;92,71;91,63;89,97;90,35;89,00;10,54;4,49;1,90;2,06;1,78;1,59;1,36;1,35;1,07;1,16;1,54;78,23;78,24;77,96;79,69;79,70;79,70;79,70;89,42;91,52
5108055;Terra Nova do Norte;56,09;59,37;60,50;60,97;61,27;61,88;61,71;62,14;62,83;63,46;62,77;90,28;95,15;96,58;89,91;50,00;39,97;39,97;38,95;24,21;13,71;9,74;74,84;76,82;100,00;100,00;;100,00;77,54;77,53;78,65
5108303;União do Sul;80,70;82,33;80,97;79,43;64,29;59,26;59,34;59,00;59,23;66,42;72,20;4,53;14,57;18,24;13,89;8,72;7,50;6,80;6,19;6,41;7,52;25,94;76,91;71,61;73,95;71,94;72,94;62,18;62,18;62,17;63,94
5108352;Vale de São Domingos;42,49;44,90;45,71;48,92;55,31;56,76;56,70;59,30;59,21;60,28;61,54;34,34;27,16;21,91;15,90;12,96;11,58;12,33;15,58;19,60;19,63;20,71;;;;;60,74;;23,35;;94,83
5108402;Várzea Grande;77,94;81,44;82,98;84,15;87,20;88,25;88,57;88,86;89,54;89,95;90,24;47,96;48,62;50,57;55,57;65,01;69,31;70,78;72,72;75,69;76,28;74,84;98,00;96,97;96,97;97,69;97,68;97,58;96,71;98,15;88,28
5108501;Vera;73,21;74,18;71,18;74,03;73,98;76,03;78,04;78,07;78,64;76,58;77,46;23,40;8,89;1,33;0,90;2,89;7,09;8,78;7,28;5,52;10,98;9,40;76,26;77,25;70,63;72,46;78,44;71,80;71,80;71,80;77,84
5108600;Vila Rica;27,73;28,30;29,33;29,21;30,53;31,60;32,72;34,19;34,86;36,84;37,39;12,31;13,05;11,42;9,75;7,27;4,77;4,08;2,76;2,29;2,03;1,73;27,36;27,45;26,94;;;20,32;30,19;29,69;50,28
5108808;Nova Guarita;45,25;56,43;60,21;63,31;65,38;68,91;70,29;71,37;72,35;73,01;74,07;65,06;68,68;78,46;85,19;91,07;93,32;94,04;94,93;95,42;96,32;96,88;65,02;66,06;67,04;67,87;66,10;67,23;68,08;53,14;48,80
5108857;Nova Marilândia;80,30;79,62;80,43;81,09;83,43;81,54;80,00;77,79;78,98;78,91;78,24;10,34;11,38;13,85;28,37;34,90;27,33;20,33;15,25;12,53;10,27;8,59;64,42;64,05;66,33;66,32;66,33;66,32;66,31;67,38;68,09
5108907;Nova Maringá;79,42;80,24;81,43;84,99;87,92;86,85;84,42;86,91;87,58;88,38;89,54;11,50;5,56;1,76;1,61;6,20;8,54;10,84;8,96;8,90;8,91;9,23;62,51;62,47;62,07;64,65;64,07;63,13;61,64;68,64;99,21
5108956;Nova Monte Verde;1,86;2,06;1,45;0,89;0,70;0,49;0,56;2,23;14,39;17,85;19,69;47,24;55,39;53,93;68,88;83,97;75,89;56,91;41,67;43,83;49,10;51,53;2,93;2,89;2,86;;;5,45;13,80;18,67;21,05
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;Totais;6948;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;Vazias ;1308;;;;;;
